,慶豐商業銀行,三信商業銀行,花蓮區中小企業銀行,中央信託局,中國農民銀行,台北富邦商業銀行,高雄區中小企業銀行,連線商業銀行,台中商業銀行,中華商業銀行,王道商業銀行,臺灣中小企業銀行,中國信託商業銀行,玉山商業銀行,凱基商業銀行,瑞興商業銀行,安泰商業銀行,聯邦商業銀行,臺北國際商業銀行,華泰商業銀行,星展(台灣)商業銀行,合作金庫銀行,大眾商業銀行,交通銀行,國泰世華商業銀行,第一商業銀行,兆豐國際商業銀行,元大商業銀行,台新國際商業銀行,花旗(台灣)商業銀行,臺東區中小企業銀行,華南商業銀行,高雄銀行,陽信商業銀行,第七商業銀行,將來商業銀行,臺灣新光商業銀行,上海商業儲蓄銀行,日盛國際商業銀行,彰化商業銀行,臺灣銀行,中華開發工業銀行,臺灣土地銀行,渣打國際商業銀行,澳盛(台灣)商業銀行,樂天國際商業銀行,匯豐(台灣)商業銀行,遠東國際商業銀行,京城商業銀行,板信商業銀行,中國輸出入銀行,永豐商業銀行
2020年1月,,0.3074430496617603,,,,0.2605601910823202,,,0.4422443979191618,,0.5411527299111192,0.5885237883307849,0.23782448232727874,0.34151427096968034,0.36738082423937063,0.3134047828521155,0.34761006066555017,0.20871146540449648,,0.4558657774855586,0.31229968481843795,0.4330655345265975,,,0.20290590457309898,0.4460662468830126,0.409046924507284,0.34055381327261597,0.25755190036917824,0.2598668095287763,,0.4780685856008394,0.4332576243563292,0.5194220905873005,,,0.28065569045887606,0.3602630445930789,0.40049606681325,0.5016694620012719,0.34045670428978997,,0.3422740054896811,0.12651068831781292,,,0.3092397563156485,0.25792368633955964,0.6909376870471072,0.4532221923456126,0.5677810734673802,0.3152887773766316
2020年2月,,0.3037478326590495,,,,0.25963641432433926,,,0.44438448121177343,,0.5375243337584749,0.5891186788769613,0.24253406467364727,0.33858301556812676,0.37089740516227726,0.3154754778722216,0.346491028384401,0.21425228942336721,,0.4533612169077272,0.3175639137001883,0.43384658268964293,,,0.19983340651393444,0.44673097789634014,0.40697915706606774,0.3407095314644292,0.25936388063104837,0.2605983593473695,,0.47739760664736586,0.4334018523223318,0.5215853703751238,,,0.2829381953748471,0.35332331925728633,0.39943158020702446,0.5038778690103118,0.3349191090525764,,0.3382217022288415,0.11406617929160492,,,0.30628373648319707,0.2701584048311853,0.6894185047998667,0.4590990376244147,0.56306011914152,0.3228724353256021
2020年3月,,0.3049052098923812,,,,0.2659809045411734,,,0.44145430555147613,,0.5380266136602065,0.590120387822573,0.21342973186515832,0.3368652070592848,0.3910153392591936,0.3171133284402214,0.3447069028625294,0.21684607447228627,,0.4608602075884334,0.32422002311042636,0.4361925174590399,,,0.19553782235969597,0.4452959428929854,0.40659453928069905,0.3406747294716741,0.26784603672947466,0.2476734482279009,,0.4764195261798174,0.43749893216545455,0.5212804409704965,,,0.2870928495475925,0.35761444571721185,0.4043822355171886,0.5049531635929034,0.33205414919759296,,0.34775366466591656,0.12281000643220973,,,0.3044164593625133,0.2697431688450385,0.6941425386950115,0.4571882633391212,0.5749378411271475,0.31411569262466355
2020年4月,,0.3031729366124497,,,,0.27197526511350384,,,0.4432570226234579,,0.5341149282755122,0.5923730373630248,0.24615839333234135,0.33769553602911867,0.38896275486078274,0.31676734758763214,0.35671620636591883,0.2203705340792847,,0.4700541355444391,0.32409395751428854,0.431940661345965,,,0.20134315060212465,0.4473405255546847,0.40138368270000246,0.3375716035450106,0.26675905061172306,0.22514738105175292,,0.47375330005793226,0.4393274812322323,0.5230945645926544,,,0.2883313864618984,0.3561520588856537,0.40565626325962945,0.5039399075121086,0.33344566326814723,,0.3474462622151352,0.12355787523960629,,,0.2721367819006991,0.2663558881197231,0.7000099668601899,0.45511569723595535,0.5786607235103981,0.3198333362543458
2020年5月,,0.30056632885647155,,,,0.2771670462847565,,,0.4417651255071559,,0.5259853841059228,0.5943482278900581,0.24189442293109903,0.3394790001206296,0.39763340154911675,0.32291728198160946,0.35126740000503437,0.22121158046330902,,0.480371958349574,0.3272218466066244,0.43290789356534093,,,0.19821125908184556,0.4377660369475002,0.3993720357171246,0.33472425833622094,0.2623326195206275,0.23535555204132733,,0.4732909958623421,0.44422455573505654,0.5232738708151281,,,0.28190698385737484,0.35775993279107143,0.39295175935069,0.503735550405876,0.32934360292820286,,0.34980363432724837,0.12111823086283419,,,0.2786708978906104,0.26025355339854717,0.7003392246994912,0.46767818594553134,0.5814702330857331,0.31690066619903107
2020年6月,,0.29807910393077097,,,,0.27577194018215895,,,0.44176222755471023,,0.5265620558303485,0.593632267308301,0.21659587922221638,0.34332042346470404,0.4115655585268845,0.3283362439416832,0.3566741927174094,0.21756792205358816,,0.506806331041484,0.31386508712404393,0.4325656877351671,,,0.1904191380042517,0.4364624817499168,0.4074663172664856,0.34422817954293145,0.2496366663143431,0.23715995981379964,,0.4800435312603891,0.4456766029598357,0.5204824177722306,,,0.2816184562491465,0.3565122854515397,0.39277591411271207,0.5004736476905904,0.32342396269151674,,0.3591347206276951,0.12555489944075862,,,0.2721195214278113,0.2660410152958429,0.7031519758296566,0.46872183607205026,0.5955727892722512,0.2996956792979527
2020年7月,,0.29585778421184156,,,,0.2781744270930249,,,0.44332581952312644,,0.5279175295582187,0.5968321893121795,0.24849946307147228,0.34215702434648115,0.4031015168620719,0.32595248414168077,0.3544349645846748,0.22223479462972345,,0.5089783210597061,0.32528068224785395,0.43434184995156727,,,0.20272570981358173,0.4368081429734144,0.40717084403675535,0.3413943297954686,0.2616371360969254,0.24989499541798188,,0.47665689720310944,0.4489183237991465,0.5245231719650605,,,0.2804740740740741,0.36025808125020264,0.3903812089005363,0.49578163330120906,0.32479361411916763,,0.3597978873526262,0.1361775131247357,,,0.25295838764427675,0.26759293803630135,0.7088851489976629,0.4577010816244229,0.6000085871922028,0.3141306933543773
2020年8月,,0.28907145751256474,,,,0.28195200233214823,,,0.4401242759951685,,0.5231396723135038,0.5990065570598799,0.2541013840378781,0.3412584275763289,0.40915966838931955,0.3286747363701928,0.35850628731106315,0.22129419495738376,,0.5224288840262582,0.3271746810963591,0.4382231116025601,,,0.20282098455706082,0.4370784314792938,0.40332333476170074,0.3325943952841123,0.2651557120173153,0.2576510833826475,,0.47816165455360743,0.45194871072284065,0.5241290301677003,,,0.28326327965915354,0.3599678450368195,0.3840775670364735,0.5027885242398172,0.32658424333397656,,0.3595576232451845,0.13343408272770496,,,0.2750552703850185,0.272992083963355,0.7128213824194972,0.4639406807577818,0.607873634729711,0.30998656531545304
2020年9月,,0.2936464792321413,,,,0.28257099585906215,,,0.43889747813407876,,0.5226486880297897,0.6054195688724685,0.21419511907593788,0.34285238568812126,0.40742498846801617,0.33820784668372744,0.35258984292028683,0.2138128218958382,,0.5299250698799709,0.3162783963177187,0.4406800333085252,,,0.1998279439753788,0.4456873903100569,0.40457702121990813,0.33170332333407565,0.2655227851638272,0.25864846158686217,,0.4804662434928179,0.44798868547537346,0.5251038836932129,,,0.28471755171928137,0.36115486649618217,0.394352013476069,0.5037723102910869,0.32779055115247074,,0.36279622973164993,0.1289485632743076,,,0.26397615967473664,0.2742884102827586,0.7139337641357028,0.469942785018129,0.6093614662370509,0.288211693121123
2020年10月,,0.28706735855710613,,,,0.27665554014742105,,,0.4375459648614413,,0.5311576154007309,0.6102234206600207,0.2499924701365616,0.3457546920281888,0.4038698319436644,0.3328981221919281,0.35067454099055184,0.21578820087670486,,0.5204865708341214,0.32245678508744025,0.4435560115232709,,,0.20205116524787023,0.4498210233847981,0.40291048836130333,0.33169699724619833,0.2672241688806495,0.2452962099050221,,0.4777247511114601,0.4497246814332395,0.522257314184503,,,0.28239895368012685,0.3644533498620656,0.38993498320860015,0.4953619539113435,0.33017283586829876,,0.36458997613365157,0.13079868097473732,,,0.24888913574761165,0.2746250713941882,0.7082364989955489,0.4736187779575521,0.6114136853073984,0.2958463247046184
2020年11月,,0.28638629851092373,,,,0.2713310810955071,,,0.43595647856121705,,0.5334487765400362,0.6215746195983982,0.24076954069500106,0.3442882180913729,0.39303100043483336,0.3322519599891863,0.36238971138029014,0.2223955408090543,,0.5200770997564663,0.32245534278942134,0.4386090850916623,,,0.2004725612330883,0.4560417346216005,0.4039225156883265,0.3292086677537536,0.26648272543161355,0.24466383612854326,,0.47591041762666847,0.4523657073532385,0.5153300300878375,,,0.28117943824576985,0.36645607760045096,0.40090567665187155,0.49140019931130946,0.3245231813614336,,0.3651710611336982,0.12519541519155947,,,0.24375139477795135,0.27466542289492885,0.7031297260733514,0.4773077919299075,0.616207322089675,0.29850565255440314
2020年12月,,0.2859605565957587,,,,0.2806012749216323,,,0.43374719865318406,,0.5256838133933106,0.6180555327606524,0.2107002971157678,0.34521426411454076,0.3879627921684366,0.32008294534214954,0.36817868290334904,0.21682559528252593,,0.5242350392634715,0.30331909428702314,0.4390527856968297,,,0.2003341961070169,0.457033937080341,0.40159353174479645,0.33406195628780866,0.2834521082413794,0.2265869524691015,,0.47337493352675036,0.4505849268841395,0.5177594394987269,,,0.28235216519641004,0.3695833143348467,0.4003261921546605,0.4876383495227809,0.3248362323705225,,0.3651807968977695,0.1335904543811016,,,0.2596300893840401,0.25904191214990413,0.7071886446886447,0.4705166568029337,0.6185443710832588,0.2837627003226142
2021年1月,,0.2862981162981163,,,,0.2799233000790174,,,0.4322510999384981,,0.5287859092281249,0.6154062971906241,0.2392389431181114,0.3458256583611444,0.3796743987581184,0.31864419940984623,0.35386876250758603,0.22503738351842734,,0.5265714029341828,0.30329430132708823,0.4337844737400109,,,0.20489287984436397,0.4503539727790389,0.4048504500288319,0.3272121158370852,0.28299663273455267,0.22761136193494558,,0.47031429958140036,0.44569890040273313,0.519710209415381,,,0.2752377514055258,0.3701493399805888,0.38860984654345926,0.48617693683302804,0.3251850662746374,,0.36473981521035187,0.1246034525200484,,,0.2558963866554336,0.2766871813968468,0.6944521809923729,0.47063080908121285,0.6201651150535745,0.2970363463666704
2021年2月,,0.2903683991412455,,,,0.28110898864700157,,,0.43292374948685597,,0.5291340069883842,0.6133930062510847,0.23751595965919878,0.3480857545895703,0.38419810695442375,0.31883748471140966,0.3545039456301706,0.22373463931885068,,0.5308577289246617,0.3167114917718037,0.43413365412032456,,,0.20548789583917607,0.449567510493657,0.40749952121636024,0.3298505845290097,0.28492815557551016,0.24275233278723557,,0.47106405373558524,0.45066606837367135,0.5194363360308364,,,0.27511010292545035,0.37052136095917837,0.39307939015341903,0.48445862736610396,0.32283610888722153,,0.3655473563703818,0.12076122492884678,,,0.2480869028087611,0.27914123373802613,0.6943586192201151,0.4670888059257979,0.6159894787845227,0.3000583566059935
2021年3月,,0.29245969158855595,,,,0.28094301484720435,,,0.43480315795051133,,0.5211768997572236,0.6105593470926852,0.2081059106456117,0.3482878387019924,0.38782509363591616,0.32345235135496947,0.362777592006137,0.22296735625796824,,0.5413476835687668,0.3160508435758455,0.42959467040613647,,,0.20835983809712288,0.4474705154867813,0.41148477764976144,0.33211321060157745,0.28629117746602223,0.2318869609761864,,0.4722042417914364,0.44993762313081076,0.5195750906430888,,,0.27532110533700255,0.36936716850724766,0.3905176607382272,0.4876347546044216,0.32301214257736,,0.368316699476747,0.12326550865018047,,,0.24015422638057485,0.2795934556271691,0.6901992398940459,0.464029938439877,0.6096065835327708,0.2915728622205426
2021年4月,,0.29138382052138767,,,,0.27426806497811657,,,0.43615207885570295,,0.5310626049412329,0.6124931955387292,0.2292782278258924,0.3504728387665816,0.3833767622101958,0.3266685873427446,0.3644982260890047,0.2227864048297443,,0.551444580085767,0.3128398606953015,0.42734983446318775,,,0.20647291631137274,0.4492202003273105,0.40558042159606644,0.33638432544823543,0.28271139517529104,0.22573210818515768,,0.4719655774764223,0.4491052174643627,0.5190009057162174,,,0.2719072664153642,0.3679778354904405,0.37849082273483714,0.48779771562509217,0.32444914327168883,,0.37058959268632663,0.1186060952461596,,,0.24143218800687438,0.2837508466448146,0.6963229252259655,0.4696188843465647,0.6109860198657565,0.2963384351131771
2021年5月,,0.29019012764438096,,,,0.2795775300742377,,,0.4368738578298609,,0.5282220459952419,0.615642490029025,0.23759517126577842,0.3518049074437437,0.3819471638602296,0.32028271001039943,0.3710606310759758,0.22570662632509816,,0.5504393068264637,0.3213113886536833,0.43196842029929905,,,0.20686448248669442,0.45403659783306743,0.4097598807767758,0.3400062728066275,0.2881206154918714,0.22529199086955798,,0.4774997955058018,0.44951818832050194,0.5217360422316194,,,0.26962912621935475,0.37543160284156,0.38231869094925386,0.492663000143656,0.3206395226330041,,0.37079635158520535,0.11624382714969184,,,0.2371818765811993,0.28439184237679865,0.6994460615954864,0.4751359607629658,0.6092127267115963,0.2989225692501635
2021年6月,,0.28875962668059,,,,0.27880062952980444,,,0.4326313086184977,,0.5200329395369461,0.6193032537066543,0.20646592025402913,0.35516623665233693,0.3852220063772124,0.3142497091896084,0.3688478421318417,0.22764721186367184,,0.5573806135357369,0.3227118056471457,0.4328073569646256,,,0.21368204856776302,0.454054902664394,0.4120912556231195,0.3488899994804411,0.2910572919368212,0.23672880501992397,,0.4726913493773062,0.44492997640539916,0.5226890586066487,,,0.27036085434815166,0.37717477946646827,0.3754305810213712,0.4881961680389762,0.30802282420226473,,0.3728490292000417,0.11225912515087194,,,0.23334590690839366,0.2960239703224579,0.6979924004428089,0.4814124154693123,0.6026831405408988,0.291704473287878
2021年7月,,0.2888686938153952,,,,0.28300435025169546,,,0.4352207921586175,,0.5208440621284658,0.6186770396782141,0.23546309008343014,0.355706186076013,0.3738376148246694,0.32382046128816155,0.36795416291541083,0.2323839043560082,,0.5513986316792241,0.33178436585420346,0.4248390547489806,,,0.21338262814368525,0.4711906353059972,0.407749626221793,0.3488134999944925,0.29219629697398214,0.2408307614007843,,0.470747138063289,0.44876505180621673,0.5258044256336657,,,0.264698905122768,0.37599855726842824,0.3775140992901015,0.4831184061636497,0.3315348908854898,,0.3697300380506634,0.11678275233732395,,,0.23624194154096514,0.2955499939392643,0.6952055477948513,0.48577188129951715,0.6134819904434715,0.29517054963972283
2021年8月,,0.2898413140083967,,,,0.28721983403049955,,,0.4333215843316446,,0.5209047248600029,0.6193384708083595,0.24001783534532806,0.3581296093453871,0.3763755333975473,0.3318667268351384,0.3647775674975182,0.23301378874853962,,0.5590056439387021,0.33006622123016244,0.43294340374974266,,,0.21523390445053317,0.4710557982460593,0.4089807772616144,0.3479997951134559,0.2880915883049379,0.23842637348232865,,0.4695694197450889,0.45275976453258165,0.5318850612769074,,,0.26898676583335124,0.38083551285616224,0.3901026631902412,0.4903770229142231,0.3384998970686027,,0.3686661273177793,0.10708014365208872,,,0.2600161793246461,0.30368641981098893,0.693874507932721,0.48806121508251127,0.6158995991521333,0.29170091459308567
2021年9月,,0.2917345693672151,,,,0.2899132482440132,,,0.4305486186236608,,0.5231262833675565,0.6212723728513202,0.21016811942131747,0.3597417781494691,0.3815745357401659,0.33443883319514583,0.3657908867936394,0.23304169260849145,,0.5490730493794416,0.33578582249925354,0.43653857238037236,,,0.2158361545755471,0.47678354792483224,0.41626560609431207,0.3525393074177679,0.2909664138083896,0.23852169983408048,,0.4739021300553627,0.45043208239402377,0.5335384798199728,,,0.2651355350565123,0.3835126360855613,0.38782103428239395,0.48979295374112464,0.34718391883859917,,0.3709142390969663,0.10332917619344557,,,0.26708485272167326,0.311601443241743,0.6954922935301097,0.4858097699798961,0.6095157359330295,0.28538268590381205
2021年10月,,0.29495944522041706,,,,0.2874342965477097,,,0.43159178046050867,,0.5157046517414522,0.6166967850024098,0.23759290146816667,0.35938898341641806,0.3754771758265379,0.33674897810627696,0.3560449347813595,0.23467919926487638,,0.5450558071533003,0.339774293025392,0.43745305748695923,,,0.21477946484910154,0.4795988640980086,0.4097789205418307,0.3505175638169885,0.28789642065391985,0.24202559316286587,,0.4717708307782874,0.4567015842975801,0.5399037074837478,,,0.2635073440561666,0.3873890544852807,0.3888727804131244,0.49458785411838774,0.34219137951490947,,0.3684352093467004,0.10551748029471324,,,0.25837029672682776,0.3067205102153351,0.7005649717514124,0.4815624514324198,0.6125072851495299,0.29508343175430846
2021年11月,,0.29605526713812697,,,,0.2817982300360182,,,0.43252325750226733,,0.5109720879303831,0.6173174207896757,0.24151959870361928,0.3564802145713924,0.3744976824433591,0.33459598292651377,0.36344599247262127,0.22201562071239295,,0.5432580029303379,0.34359543976062723,0.43691133962264916,,,0.21834334542192546,0.4799082177521899,0.4121941793458595,0.35255451592811676,0.27521477246434145,0.23391840148760826,,0.47136398327707335,0.4527944654814387,0.5341882655145094,,,0.2720551231827774,0.3881453783357723,0.3865514173128257,0.4988757561858997,0.3301039264144882,,0.365819442710167,0.115918753924869,,,0.2699130656737035,0.29982075817879017,0.7022400554240518,0.4966345298286384,0.6084105557922082,0.30159137555682364
2021年12月,,0.29540665479671346,,,,0.27821376199060366,,,0.42905202500634654,,0.5144258693401349,0.6257298524266122,0.21197127618912334,0.35339159058857605,0.3946098255964559,0.33120509288559624,0.3695678410620619,0.22192663989719882,,0.5387440485672312,0.33946393294213806,0.4364784558901344,,,0.21981315461495377,0.4787532482293965,0.42051994793463604,0.35530570116435495,0.26521737503881365,0.19969519202548788,,0.47272806074512613,0.45692187194047384,0.5282381421084834,,,0.2737622797985139,0.3946211217144947,0.3941852222734791,0.4937714581744584,0.32916525014869247,,0.37153458060121075,0.12167538020456146,,,0.26496820531246373,0.28593842072462466,0.6895200362777154,0.5042451186415621,0.6071046482164475,0.282893306487442
2022年1月,,0.29626360456076706,,,,0.28666610724175545,,,0.4276445288361986,,0.5108283295229002,0.6182382946887993,0.23179466167947607,0.35872176635515596,0.3910435974018058,0.34047732347450493,0.3650251171587882,0.22748543765743073,,0.5394379581862612,0.3365909796027331,0.4431633737948448,,,0.21901111734114032,0.4728886992009341,0.4194798241936468,0.3517423537533391,0.2743328597919397,0.2073545934707507,,0.46978077835931403,0.5061192024247829,0.5277972850678733,,,0.2725863414945291,0.3920964006081878,0.3874321674494961,0.4976028776960044,0.32102106891812393,,0.3746143988950149,0.11877032141143862,,,0.2766365829684568,0.30500320492501887,0.6972464109202166,0.49905947642455545,0.6091218534874209,0.2961416402204777
2022年2月,,0.2966095498086626,,,,0.28456425914942096,,,0.42698304559250677,,0.5060176048616984,0.6165070616603514,0.23149283176538488,0.35474773968226025,0.3869119793790029,0.3424018441948114,0.3643414483359405,0.22957650046717396,,0.5341808145855984,0.3358309728680099,0.4376350622641555,,,0.21862517479710156,0.47437508627432934,0.41859040206481724,0.350314368467911,0.27248141373484613,0.20818564369401618,,0.46841895066368006,0.5070272354319656,0.5270484061959164,,,0.27136866215397554,0.38736836654778933,0.3809659107052546,0.493636978027936,0.3167094790701433,,0.374325205383829,0.11191368624897523,,,0.2813992659704615,0.30295742423781163,0.6975595190885636,0.5014102773633349,0.6048513464073944,0.29337380394692514
2022年3月,,0.2999359690024299,,,,0.28482043566823917,,,0.4221556278760236,,0.5010821278049892,0.6117934390689701,0.204669480869409,0.34383626844359827,0.38842140518591023,0.34352134007262375,0.37188890114334033,0.22750920765922983,,0.5311315471214175,0.3286644939305088,0.44191903467625093,,,0.21972993545378147,0.46234578625644385,0.41994366736755956,0.3562644629222494,0.27577786771474905,0.22200447071072052,,0.46599998639824575,0.49562376501678973,0.5252035865278212,,,0.26857603197127855,0.38817024854453036,0.3787790207431559,0.491186546247275,0.3228900452179942,,0.375233000516478,0.1104405017762443,,,0.24864106299072725,0.3036341433181987,0.6958947769445916,0.5063976891150646,0.611701667963011,0.28926338181140465
2022年4月,,0.30029618387878493,,,,0.2831727320641974,,,0.4164740331336371,,0.49818138595031497,0.6099221049091776,0.23277084312071356,0.34354449004794024,0.37758494744969184,0.3437836260509566,0.36163074467936185,0.23193746059571588,,0.5323108384458077,0.32398387882932367,0.43268965086507966,,,0.21981832615962887,0.4545589354604109,0.42178400011971406,0.34926820437097256,0.282196622585458,0.1934331725045429,,0.46703994045662806,0.4951517836268104,0.5238298671423877,,,0.2615503937798326,0.3801169291911759,0.3658773280974063,0.48721055532350827,0.32394429971166644,,0.37322933234818506,0.10575035844040145,,,0.2701476927962226,0.2851169497329292,0.6899084734682018,0.5096888851935958,0.612532565113822,0.2944964709430054
2022年5月,,0.3027894907557574,,,,0.2891848243767627,,,0.4198831225816746,,0.5038242105857764,0.6071618557828756,0.23593999263201937,0.34143014113982256,0.3852238089679235,0.34968633512137465,0.3680980750973459,0.23450372397020824,,0.5324509462440496,0.3310574527254514,0.4366616202513819,,,0.2185941894762974,0.4542437842426808,0.42547558472034025,0.35394031291232986,0.280739451874834,0.19664274419170416,,0.46686080985444045,0.5027540546653869,0.5237122732916372,,,0.26317294953631215,0.38071045373953416,0.3701643205653076,0.4903922087994548,0.32475085275598264,,0.3692295995831926,0.0981995197796799,,,0.2810501732044697,0.28556652736742993,0.6910291325487922,0.5189839855764132,0.6218889429974072,0.30112950146710415
2022年6月,,0.30041614847412224,,,,0.29246319132131765,,,0.4207598532370695,,0.49403859978985787,0.6097340896104555,0.21461055417886912,0.34201394825500264,0.38260324833076137,0.35178465038184475,0.37837984359540816,0.2329534966944795,,0.5152985104396876,0.3467973635288153,0.44261119255021386,,,0.21628892208580366,0.46484401604467845,0.42308047387535563,0.3585460257912204,0.26422290693247746,0.18603092874398264,,0.460911799568863,0.5135627964627083,0.5235997381507471,,,0.27328584920722976,0.3817407894094023,0.3767281678247576,0.49015314030480445,0.33212150204780816,,0.3761283807841977,0.10443708268250398,,,0.2805689929298738,0.3067015999315152,0.7486057119744737,0.5227639498514994,0.6087113030957524,0.27627433922846006
2022年7月,,0.29595833006971095,,,,0.28630881752906584,,,0.4166805983065682,,0.48985464188646444,0.607604398573753,0.25123457798839777,0.3408543994023648,0.3743321214338524,0.35612274264335564,0.36840170056302424,0.23597968258693508,,0.5212528650165194,0.35675477898283087,0.44911197286588184,,,0.22117592251951237,0.47420097029034375,0.4266602326082112,0.36662146583214444,0.2735637604371827,0.18568201369412718,,0.4566872645180552,0.5161823341355652,0.5250903961810772,,,0.2741178963679237,0.38092784276930447,0.3723136832418723,0.4890882865779559,0.3617281320967334,,0.3755014994237059,0.10963730210967541,,,0.2760542965288416,0.3083241763190604,0.6918284645529035,0.5335039888148696,0.605469225983954,0.31185999480325954
2022年8月,,0.29930778295444793,,,,0.2823115812142195,,,0.4160913262610492,,0.4892504978351512,0.607294940411646,0.24221146866880458,0.3404581885739045,0.38008514664143805,0.35903601485814773,0.37388527819923456,0.2381554151424454,,0.5270236799639735,0.37491176362352924,0.4474087745631298,,,0.2261975991058994,0.47767902860229505,0.4250003660880586,0.3685860820639435,0.26889781148570996,0.20544397354789837,,0.45361975824358153,0.5181615392873757,0.5251176320396849,,,0.280765165160325,0.38862271862060366,0.37902244061879853,0.4941277474751817,0.3830706301566658,,0.3830871261013032,0.11288242958668858,,,0.29563333559000743,0.32596973883326047,0.6915157765217738,0.5293147130335288,0.6094140601182855,0.3276349461858437
2022年9月,,0.29529747826888225,,,,0.28280548518097653,,,0.4109879268021847,,0.47769219135432256,0.6067003851662532,0.23117221918611844,0.3365793629000862,0.3807145205371907,0.3616337605769574,0.37708690815577445,0.23610023131721794,,0.5214504366615648,0.356538910639467,0.45323677535282675,,,0.21805251837476575,0.4671067285270263,0.424595999178936,0.37583986622477167,0.26961163299803254,0.1999857293815046,,0.45835953735601287,0.5189875633940088,0.5213845567267804,,,0.28549314964297007,0.37664690125250266,0.37065632751569866,0.49668619162675814,0.396516160489202,,0.38975718259577086,0.11417546751490837,,,0.28487925245742485,0.32362140808485307,0.6903964217561371,0.5311058645388164,0.5999182260989109,0.30169899045037685
2022年10月,,0.29096962130669995,,,,0.28116904482744237,,,0.4144354989702303,,0.4763347618114303,0.6048544509031171,0.25543561425489886,0.3371370875260659,0.3747752535537256,0.3528879232301286,0.3720598780925063,0.24469909231532558,,0.5232567675366987,0.354853356711502,0.45268934385746407,,,0.22440942134109437,0.47234980948335076,0.4131361781026444,0.3886036960985626,0.2614372798378519,0.1812586976767244,,0.45224079598838324,0.525145363076338,0.5219482576198686,,,0.2770109986361529,0.37764461453309833,0.3705199980104232,0.4874580443183028,0.4074601691012828,,0.3827120315151621,0.11276529753201293,,,0.2862813634639354,0.320102789017436,0.6906439442112849,0.5367359092377261,0.5956781887293708,0.3332021854678267
2022年11月,,0.29080111942845444,,,,0.2760086864278636,,,0.4196748585733228,,0.4899387806622628,0.607129133898609,0.25644926835116216,0.33922373054859023,0.38278236811976446,0.3595250536026378,0.3788714163505337,0.254513708508296,,0.5200534061327545,0.3392810146030572,0.4475854228402538,,,0.22942746526353835,0.48094849619655544,0.4161730911993459,0.40024005611701435,0.26172270199267766,0.19598824176288965,,0.45554919115539366,0.5321185547931555,0.5237758596699119,,,0.28183957196269716,0.3834792432182563,0.36311741276252474,0.48690963944734555,0.406921934016731,,0.38386703970921454,0.10804427280877181,,,0.27617866260750645,0.31686189520149977,0.6930935462910562,0.5397332980848911,0.6041787512471287,0.3359856415045193
2022年12月,,0.29653679653679654,,,,0.2679309507868407,,,0.42017082026100966,,0.48849579153205236,0.6091479511614099,0.24569973439938667,0.33969011417151046,0.39206832212579984,0.3561865687756424,0.37626132446353083,0.25377111515725376,,0.5157348522690842,0.3255958700984879,0.44027544916148725,,,0.21224449867938205,0.4836646612156587,0.43179906757400266,0.40191857979575746,0.2552806373708802,0.19910345809022342,,0.46436765555279125,0.5332340452139905,0.5238930595136447,,,0.2848301491700448,0.3823603746148701,0.3579965403365309,0.48304742564321806,0.40916582706714794,,0.3835855620881335,0.10568577427893329,,,0.2672893047516326,0.30694672468965456,0.6985582104728012,0.5410334969413163,0.6107300342969133,0.3115301532166079
