,臺灣銀行,臺灣土地銀行,合作金庫銀行,第一商業銀行,華南商業銀行,彰化商業銀行,上海商業儲蓄銀行,台北富邦商業銀行,國泰世華商業銀行,中國輸出入銀行,高雄銀行,兆豐國際商業銀行,花旗(台灣)商業銀行,王道商業銀行,臺灣中小企業銀行,渣打國際商業銀行,台中商業銀行,京城商業銀行,匯豐(台灣)商業銀行,瑞興商業銀行,華泰商業銀行,臺灣新光商業銀行,陽信商業銀行,板信商業銀行,三信商業銀行,聯邦商業銀行,遠東國際商業銀行,元大商業銀行,永豐商業銀行,玉山商業銀行,凱基商業銀行,星展(台灣)商業銀行,台新國際商業銀行,日盛國際商業銀行,安泰商業銀行,中國信託商業銀行,將來商業銀行,連線商業銀行,樂天國際商業銀行,中央信託局,中國農民銀行,交通銀行,澳盛(台灣)商業銀行,中華開發工業銀行,第七商業銀行,中華商業銀行,大眾商業銀行,慶豐商業銀行,臺北國際商業銀行,高雄區中小企業銀行,花蓮區中小企業銀行,臺東區中小企業銀行,臺灣銀行-排名,臺灣銀行-市佔率,臺灣土地銀行-排名,臺灣土地銀行-市佔率,合作金庫銀行-排名,合作金庫銀行-市佔率,第一商業銀行-排名,第一商業銀行-市佔率,華南商業銀行-排名,華南商業銀行-市佔率,彰化商業銀行-排名,彰化商業銀行-市佔率,上海商業儲蓄銀行-排名,上海商業儲蓄銀行-市佔率,台北富邦商業銀行-排名,台北富邦商業銀行-市佔率,國泰世華商業銀行-排名,國泰世華商業銀行-市佔率,中國輸出入銀行-排名,中國輸出入銀行-市佔率,高雄銀行-排名,高雄銀行-市佔率,兆豐國際商業銀行-排名,兆豐國際商業銀行-市佔率,花旗(台灣)商業銀行-排名,花旗(台灣)商業銀行-市佔率,王道商業銀行-排名,王道商業銀行-市佔率,臺灣中小企業銀行-排名,臺灣中小企業銀行-市佔率,渣打國際商業銀行-排名,渣打國際商業銀行-市佔率,台中商業銀行-排名,台中商業銀行-市佔率,京城商業銀行-排名,京城商業銀行-市佔率,匯豐(台灣)商業銀行-排名,匯豐(台灣)商業銀行-市佔率,瑞興商業銀行-排名,瑞興商業銀行-市佔率,華泰商業銀行-排名,華泰商業銀行-市佔率,臺灣新光商業銀行-排名,臺灣新光商業銀行-市佔率,陽信商業銀行-排名,陽信商業銀行-市佔率,板信商業銀行-排名,板信商業銀行-市佔率,三信商業銀行-排名,三信商業銀行-市佔率,聯邦商業銀行-排名,聯邦商業銀行-市佔率,遠東國際商業銀行-排名,遠東國際商業銀行-市佔率,元大商業銀行-排名,元大商業銀行-市佔率,永豐商業銀行-排名,永豐商業銀行-市佔率,玉山商業銀行-排名,玉山商業銀行-市佔率,凱基商業銀行-排名,凱基商業銀行-市佔率,星展(台灣)商業銀行-排名,星展(台灣)商業銀行-市佔率,台新國際商業銀行-排名,台新國際商業銀行-市佔率,日盛國際商業銀行-排名,日盛國際商業銀行-市佔率,安泰商業銀行-排名,安泰商業銀行-市佔率,中國信託商業銀行-排名,中國信託商業銀行-市佔率,將來商業銀行-排名,將來商業銀行-市佔率,連線商業銀行-排名,連線商業銀行-市佔率,樂天國際商業銀行-排名,樂天國際商業銀行-市佔率,中央信託局-排名,中央信託局-市佔率,中國農民銀行-排名,中國農民銀行-市佔率,交通銀行-排名,交通銀行-市佔率,澳盛(台灣)商業銀行-排名,澳盛(台灣)商業銀行-市佔率,中華開發工業銀行-排名,中華開發工業銀行-市佔率,第七商業銀行-排名,第七商業銀行-市佔率,中華商業銀行-排名,中華商業銀行-市佔率,大眾商業銀行-排名,大眾商業銀行-市佔率,慶豐商業銀行-排名,慶豐商業銀行-市佔率,臺北國際商業銀行-排名,臺北國際商業銀行-市佔率,高雄區中小企業銀行-排名,高雄區中小企業銀行-市佔率,花蓮區中小企業銀行-排名,花蓮區中小企業銀行-市佔率,臺東區中小企業銀行-排名,臺東區中小企業銀行-市佔率
2019年4月,5483.0,4284.0,4865.0,4298.0,3682.0,3238.0,1849.0,4152.0,4221.0,219.0,444.0,5756.0,1450.0,490.0,2508.0,939.0,1080.0,542.0,667.0,119.0,201.0,1459.0,797.0,356.0,301.0,987.0,988.0,1830.0,2426.0,3203.0,1146.0,832.0,2828.0,361.0,562.0,5319.0,,,,,,,,,,,,,,,,,2.0,0.0742129341382204,6.0,0.057984353428439946,4.0,0.06584824449798327,5.0,0.058173844779513276,9.0,0.04983622533228662,10.0,0.04382664248396091,15.0,0.025026393438185215,8.0,0.056197720689748515,7.0,0.05713164234860994,34.0,0.00296418613464714,30.0,0.006009582848325709,1.0,0.0779080154841504,18.0,0.01962588993259522,29.0,0.00663219728756666,13.0,0.03394602203513711,23.0,0.012709455618418559,20.0,0.01461790422565713,28.0,0.007336022305839041,26.0,0.009027909368993801,36.0,0.0016106764841233318,35.0,0.0027205543975528544,17.0,0.01974770580114236,25.0,0.010787471914674752,32.0,0.004818494355864757,33.0,0.004074064048076663,22.0,0.013359140250669987,21.0,0.013372675347175225,16.0,0.024769226604585692,14.0,0.032836144121707586,11.0,0.043352914106277576,19.0,0.015511220595002843,24.0,0.011261200292358085,12.0,0.0382772529168133,31.0,0.004886169838390948,27.0,0.007606724235943802,3.0,0.07199317831136136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年5月,5542.0,4425.0,4959.0,4436.0,3786.0,3417.0,1967.0,4268.0,4432.0,229.0,440.0,6060.0,1504.0,529.0,2637.0,976.0,1110.0,565.0,686.0,123.0,208.0,1510.0,830.0,375.0,303.0,1003.0,1012.0,1881.0,2524.0,3327.0,1169.0,827.0,2943.0,374.0,583.0,5590.0,,,,,,,,,,,,,,,,,3.0,0.07239712606139778,7.0,0.05780535597648596,4.0,0.06478118876551274,5.0,0.05794905290659699,9.0,0.0494578706727629,10.0,0.0446374918354017,15.0,0.025695623775310254,8.0,0.05575440888308295,6.0,0.05789679947746571,34.0,0.002991508817766166,30.0,0.005747877204441541,1.0,0.07916394513389942,18.0,0.019647289353363816,29.0,0.006910516002612672,13.0,0.034448073154800786,23.0,0.012749836708033965,20.0,0.01450032658393207,28.0,0.007380796864794252,26.0,0.008961463096015676,36.0,0.0016067929457870673,35.0,0.0027171783148269104,17.0,0.019725669497060744,24.0,0.010842586544742,31.0,0.004898758981058132,33.0,0.003958197256694971,22.0,0.01310254735467015,21.0,0.013220117570215545,16.0,0.02457217504898759,14.0,0.03297191378184193,11.0,0.043461789679947745,19.0,0.01527106466361855,25.0,0.010803396472893533,12.0,0.03844546048334422,32.0,0.00488569562377531,27.0,0.007615937295885043,2.0,0.07302416721097323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年6月,5485.0,4329.0,5081.0,4322.0,3692.0,3220.0,1811.0,4242.0,4320.0,215.0,445.0,5675.0,1393.0,467.0,2475.0,935.0,1055.0,545.0,624.0,122.0,200.0,1467.0,803.0,357.0,300.0,997.0,995.0,1814.0,2528.0,3222.0,1125.0,744.0,2871.0,363.0,546.0,5475.0,,,,,,,,,,,,,,,,,2.0,0.07386210611365472,5.0,0.05829517910045785,4.0,0.06842176137893886,6.0,0.058200915701589015,9.0,0.04971720980339348,11.0,0.04336116347966604,16.0,0.024387287907352544,8.0,0.057123619714516564,7.0,0.0581739833019122,34.0,0.002895232965257204,30.0,0.0059924589280904925,1.0,0.07642068408295179,18.0,0.018758416374899004,29.0,0.006288715324535416,14.0,0.033328844600053864,23.0,0.012590896848909237,20.0,0.01420684082951791,28.0,0.007339078911931053,26.0,0.008402908699165096,36.0,0.0016428763802854834,35.0,0.00269323996768112,17.0,0.01975491516294102,24.0,0.010813358470239698,32.0,0.0048074333423108,33.0,0.004039859951521681,21.0,0.013425801238890386,22.0,0.013398868839213573,15.0,0.024427686506867764,13.0,0.03404255319148936,10.0,0.04338809587934285,19.0,0.015149474818206303,25.0,0.010018852679773768,12.0,0.038661459736062484,31.0,0.0048882305413412335,27.0,0.0073525451117694585,3.0,0.07372744411527067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年7月,5611.0,4400.0,4962.0,4369.0,3749.0,3279.0,1948.0,4384.0,4415.0,220.0,438.0,5853.0,1492.0,510.0,2619.0,929.0,1083.0,551.0,638.0,124.0,199.0,1518.0,830.0,377.0,303.0,1013.0,1003.0,1855.0,2677.0,3311.0,1169.0,778.0,2969.0,369.0,563.0,5637.0,,,,,,,,,,,,,,,,,3.0,0.07368835773852518,6.0,0.0577844901175389,4.0,0.06516514544618819,8.0,0.05737737211898352,9.0,0.04923501214787576,11.0,0.04306257797622956,15.0,0.025582769715674043,7.0,0.057574364698929674,5.0,0.057981482697485064,34.0,0.0028892245058769455,30.0,0.0057521833344277365,1.0,0.07686650469498982,18.0,0.01959419528531092,29.0,0.006697747718169282,14.0,0.034394904458598725,23.0,0.012200407117998555,20.0,0.014222864272112418,28.0,0.00723619410335544,26.0,0.008378751067043142,36.0,0.001628471994221551,35.0,0.002613434893952328,17.0,0.019935649090550924,24.0,0.01090025609035393,31.0,0.004951080175980038,33.0,0.0039792501149123385,21.0,0.013303565565697026,22.0,0.013172237179066255,16.0,0.02436141572000788,13.0,0.035156609101057196,10.0,0.043482828813448025,19.0,0.01535228839713704,25.0,0.010217348479873925,12.0,0.038991397990675684,32.0,0.004846017466675422,27.0,0.007393788167312365,2.0,0.07402981154376519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年8月,5586.0,4332.0,4932.0,4311.0,3712.0,3240.0,1916.0,4377.0,4318.0,218.0,433.0,5687.0,1519.0,512.0,2571.0,917.0,1086.0,550.0,646.0,123.0,198.0,1546.0,847.0,386.0,303.0,1008.0,992.0,1831.0,2629.0,3267.0,1140.0,783.0,2962.0,362.0,563.0,5636.0,,,,,,,,,,,,,,,,,3.0,0.07404658068108008,6.0,0.05742387889553149,4.0,0.06537732472593752,8.0,0.05714550829146728,9.0,0.049205318204111934,11.0,0.042948607484192526,15.0,0.02539800368509657,5.0,0.05802038733281194,7.0,0.05723829849282201,34.0,0.0028897519850475217,30.0,0.005739736740943013,1.0,0.07538541072919842,18.0,0.020135473693977914,29.0,0.006786940441946473,14.0,0.03408051538328981,23.0,0.012155516377470539,20.0,0.014395736953034902,28.0,0.007290658677872188,26.0,0.008563210010737152,36.0,0.0016304563952332348,35.0,0.002624637124033988,17.0,0.020493378756346187,24.0,0.01122761436392317,31.0,0.005116716817561208,33.0,0.004016490144355042,21.0,0.013361788995082119,22.0,0.013149697106271292,16.0,0.024271265525789048,13.0,0.03484934848022906,10.0,0.043306512546560795,19.0,0.015111547077771445,25.0,0.010379246808679861,12.0,0.0392635109161044,32.0,0.004798578984344967,27.0,0.007462983337530985,2.0,0.07470936783361391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年9月,5453.0,4153.0,4830.0,4166.0,3683.0,3073.0,1828.0,4260.0,4175.0,206.0,432.0,5367.0,1399.0,437.0,2467.0,844.0,1038.0,543.0,644.0,128.0,196.0,1607.0,804.0,373.0,299.0,991.0,966.0,1756.0,2533.0,3161.0,1050.0,719.0,2906.0,352.0,528.0,5436.0,,,,,,,,,,,,,,,,,1.0,0.07490075958408307,8.0,0.05704435256788869,4.0,0.06634341991401453,7.0,0.05722291663805063,9.0,0.050588574646649176,11.0,0.04220979904674258,15.0,0.02510885540431026,5.0,0.058514072222298534,6.0,0.05734653791739351,34.0,0.002829553727181572,30.0,0.005933821408458443,3.0,0.07371948958147329,18.0,0.019216241088966114,29.0,0.006002499896982267,14.0,0.033885966237655045,23.0,0.011592928862821587,20.0,0.014257654217545981,27.0,0.007458483853687348,26.0,0.008845789321868604,36.0,0.001758169306209909,35.0,0.002692196750133923,17.0,0.022073266211557217,24.0,0.01104350095463099,31.0,0.0051234152438773125,33.0,0.004106973613724709,21.0,0.01361207642542203,22.0,0.013268683982802907,16.0,0.024119885169567187,13.0,0.034792522286169525,10.0,0.04341854044476189,19.0,0.01442248259000316,25.0,0.009875966649725973,12.0,0.03991593753004684,32.0,0.004834965592077249,28.0,0.007252448388115874,2.0,0.07466725272310207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年10月,5501.0,4263.0,4917.0,4236.0,3594.0,3103.0,1878.0,4298.0,4282.0,207.0,434.0,5372.0,1372.0,427.0,2481.0,879.0,1051.0,550.0,686.0,132.0,195.0,1515.0,836.0,374.0,299.0,1012.0,974.0,1813.0,2647.0,3255.0,1089.0,748.0,2981.0,364.0,535.0,5505.0,,,,,,,,,,,,,,,,,2.0,0.07453424564731387,7.0,0.05776031434184676,4.0,0.06662150260822437,8.0,0.05739448546846419,9.0,0.04869588781247883,11.0,0.04204322200392927,15.0,0.025445430526387102,5.0,0.05823453695549082,6.0,0.05801774947496782,34.0,0.00280468802926631,29.0,0.005880360409186369,3.0,0.07278639658559719,18.0,0.01858952645484723,30.0,0.005785515886457557,14.0,0.03361560869859766,23.0,0.011909762211232302,20.0,0.014240227626854549,27.0,0.007452069642978118,26.0,0.009294763227423616,36.0,0.0017884967143147483,35.0,0.00264209741887406,17.0,0.02052706456202154,24.0,0.01132714585732674,31.0,0.0050674073572251205,33.0,0.004051216042273559,21.0,0.013711808143079738,22.0,0.013196937876837612,16.0,0.024564731386762413,13.0,0.03586477880902378,10.0,0.04410270306889777,19.0,0.014755097893096673,25.0,0.010134814714450241,12.0,0.0403902174649414,32.0,0.004931915181898245,28.0,0.007248831379987806,1.0,0.07458844251744462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年11月,5323.0,4140.0,4765.0,4148.0,3507.0,2962.0,1839.0,4173.0,4208.0,199.0,419.0,5226.0,1340.0,456.0,2452.0,815.0,1053.0,543.0,637.0,130.0,197.0,1463.0,802.0,363.0,299.0,1024.0,957.0,1765.0,2549.0,3100.0,1056.0,727.0,2861.0,347.0,534.0,5348.0,,,,,,,,,,,,,,,,,2.0,0.07421194250421738,8.0,0.05771885064201765,4.0,0.06643244524377152,7.0,0.0578303846529201,9.0,0.048893722029361326,11.0,0.04129546753663195,15.0,0.025638880756200595,6.0,0.058178928436990254,5.0,0.05866688973468847,34.0,0.002774408521198433,30.0,0.005841593821015796,3.0,0.07285959262202518,18.0,0.0186819468261603,29.0,0.006357438621439625,14.0,0.034185174341600795,23.0,0.011362527360687049,20.0,0.014680664185034924,27.0,0.007570370990003765,26.0,0.008880895618107546,36.0,0.0018124276771648055,35.0,0.0027465250184728206,17.0,0.020396782243785463,24.0,0.011181284592970568,31.0,0.005060855744698649,33.0,0.004168583657479052,21.0,0.014276353395513544,22.0,0.01334225605420553,16.0,0.024607191155352936,13.0,0.03553752422379299,10.0,0.04321942922469921,19.0,0.014722489439123342,25.0,0.010135653240760104,12.0,0.039887350648988525,32.0,0.00483778772289375,28.0,0.007444895227738509,1.0,0.07456048628828753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年12月,5604.0,4259.0,4875.0,4282.0,3622.0,3029.0,1850.0,4302.0,4257.0,220.0,428.0,5384.0,1274.0,441.0,2471.0,840.0,1056.0,554.0,622.0,128.0,193.0,1524.0,835.0,379.0,295.0,1061.0,975.0,1775.0,2604.0,3223.0,1098.0,725.0,2986.0,367.0,515.0,5492.0,,,,,,,,,,,,,,,,,1.0,0.07619824597185397,7.0,0.05791012305391257,4.0,0.06628594737915562,6.0,0.05822285675436807,9.0,0.049248759263036235,11.0,0.04118566863824869,15.0,0.025154667210551363,5.0,0.05849479910259025,8.0,0.05788292881909035,34.0,0.002991365830443946,30.0,0.005819566251954586,3.0,0.07320688014141002,18.0,0.01732272758175267,29.0,0.005996328778299,14.0,0.033598477122849954,23.0,0.011421578625331429,21.0,0.014358555986130941,27.0,0.0075328030457543,26.0,0.008457407029709702,36.0,0.001740431028621932,35.0,0.002624243660344007,17.0,0.020722006934529878,24.0,0.011353593038275886,31.0,0.005153307498810252,33.0,0.0040111496362771094,20.0,0.014426541573186484,22.0,0.013257189475831124,16.0,0.0241348834047182,13.0,0.035406893738527435,10.0,0.043823509416003804,19.0,0.014929634917397511,25.0,0.009857910123053912,12.0,0.04060099258957101,32.0,0.004990142089876946,28.0,0.007002515466721055,2.0,0.07467536882180978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年1月,5415.0,4182.0,4853.0,4284.0,3573.0,2996.0,1862.0,4252.0,4186.0,226.0,410.0,5170.0,1427.0,457.0,2451.0,878.0,1068.0,543.0,643.0,132.0,192.0,1513.0,847.0,386.0,295.0,1073.0,964.0,1750.0,2573.0,3202.0,1061.0,720.0,3008.0,365.0,532.0,5527.0,,,,,,,,,,,,,,,,,2.0,0.07416182754464774,8.0,0.05727511778240386,4.0,0.06646488440889668,5.0,0.05867207187465761,9.0,0.048934480113947625,12.0,0.04103210255286512,15.0,0.0255012599978087,6.0,0.058233811767283886,7.0,0.057329900295825575,34.0,0.003095212008326942,30.0,0.005615207625725868,3.0,0.07080639859756765,18.0,0.01954366166319711,29.0,0.006258902158431029,14.0,0.03356798509915635,23.0,0.012024761696066616,20.0,0.014626931083598116,27.0,0.007436726196997918,26.0,0.008806289032540812,36.0,0.001807822942916621,35.0,0.0026295606442423578,17.0,0.020721485701763995,24.0,0.011600197217048318,31.0,0.005286512545195574,33.0,0.004040210364851539,19.0,0.01469540922537526,22.0,0.013202585734633504,16.0,0.023967349622000658,13.0,0.03523885175851868,10.0,0.04385340199408349,21.0,0.014531061685110112,25.0,0.009860852415908842,11.0,0.04119645009313027,32.0,0.004998904349731566,28.0,0.0072860742850882,1.0,0.0756957379204558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年2月,5160.0,4027.0,4694.0,4026.0,3353.0,2763.0,1742.0,4051.0,3917.0,209.0,387.0,4871.0,1338.0,416.0,2326.0,876.0,1024.0,527.0,578.0,129.0,183.0,1423.0,806.0,357.0,290.0,1051.0,953.0,1634.0,2439.0,3033.0,1031.0,671.0,2863.0,339.0,510.0,5217.0,,,,,,,,,,,,,,,,,2.0,0.07455139133701275,6.0,0.05818187071979657,4.0,0.0678186494061895,7.0,0.05816742277573901,9.0,0.048443956425000725,12.0,0.039919669431039966,15.0,0.02516831854827058,5.0,0.05852862137717803,8.0,0.056592596873464907,34.0,0.003019620308030167,30.0,0.005591354350275956,3.0,0.07037593550437772,18.0,0.019331349149016096,29.0,0.006010344727945214,14.0,0.03360591787788598,23.0,0.012656398994423093,21.0,0.014794694714942064,27.0,0.007614066518334441,26.0,0.008350911665270033,36.0,0.0018637847834253186,35.0,0.0026439737625335914,17.0,0.020559424393908746,24.0,0.01164504291039385,31.0,0.005157916028549137,33.0,0.004189903776692577,19.0,0.0151847892044962,22.0,0.01376889068685526,16.0,0.023607940590054034,13.0,0.035238535556390324,10.0,0.043820614326581325,20.0,0.014895830323344988,25.0,0.009694570462623169,11.0,0.041364463836796025,32.0,0.004897853035513046,28.0,0.007368451469355911,1.0,0.07537492414829369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年3月,5187.0,4192.0,4819.0,4125.0,3515.0,2809.0,1813.0,4141.0,4146.0,214.0,381.0,4795.0,1357.0,438.0,2331.0,848.0,1059.0,538.0,596.0,128.0,189.0,1500.0,855.0,380.0,292.0,1065.0,961.0,1717.0,2578.0,3174.0,1094.0,708.0,2979.0,354.0,516.0,5359.0,,,,,,,,,,,,,,,,,2.0,0.07289924528832235,5.0,0.058915295208915995,3.0,0.0677272918921198,8.0,0.057973662389498685,9.0,0.049400587466445545,12.0,0.03947830730960044,15.0,0.025480303009008755,7.0,0.05819852992846401,6.0,0.05826880103439068,34.0,0.003007603333661265,30.0,0.005354658271611879,4.0,0.0673899905836718,18.0,0.0190715781484969,29.0,0.0061557488791758605,14.0,0.03276038958301126,24.0,0.011917979565162396,21.0,0.014883420235267663,27.0,0.007561170997709162,26.0,0.008376315826458477,36.0,0.001798940311722626,35.0,0.0026562478040279397,17.0,0.02108133177799952,23.0,0.012016359113459728,31.0,0.005340604050426545,33.0,0.004103832586117241,20.0,0.014967745562379661,22.0,0.013506106559105027,16.0,0.024131097775216787,13.0,0.03623178221578851,10.0,0.04460809804224699,19.0,0.015375317976754318,25.0,0.009950388599215775,11.0,0.041867524911107054,32.0,0.004975194299607888,28.0,0.007251978131631836,1.0,0.07531657133219963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年4月,4440.0,3505.0,4386.0,3695.0,3070.0,2484.0,1606.0,3949.0,3800.0,195.0,363.0,4181.0,1175.0,397.0,2068.0,792.0,989.0,504.0,543.0,126.0,177.0,1367.0,774.0,346.0,284.0,1033.0,930.0,1611.0,2421.0,2972.0,1010.0,669.0,2797.0,330.0,466.0,4977.0,,,,,,,,,,,,,,,,,2.0,0.06890985845542588,8.0,0.054398435559970204,3.0,0.06807176558231934,7.0,0.05734728085423392,9.0,0.04764713185994537,12.0,0.03855227216290042,16.0,0.024925502855723865,5.0,0.06128942140551279,6.0,0.0589769058852744,34.0,0.0030264464862180284,30.0,0.005633846535882791,4.0,0.0648901167121927,18.0,0.018236280109262478,29.0,0.006161534641172088,14.0,0.032095852992301964,23.0,0.012292028805562454,21.0,0.015349515768562205,27.0,0.007822200148994289,26.0,0.008427489446237894,36.0,0.001955550037248572,35.0,0.002747082195182518,17.0,0.021216165880307922,24.0,0.012012664514526943,31.0,0.005370002483238143,33.0,0.004407747703004718,19.0,0.016032406257760118,22.0,0.014433821703501366,15.0,0.025003104047678172,13.0,0.03757449714427614,10.0,0.04612614849764093,20.0,0.0156754407747703,25.0,0.010383039483486466,11.0,0.04341010677924013,32.0,0.005121678668984356,28.0,0.0072324310901415445,1.0,0.0772442264713186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年5月,4350.0,3446.0,4199.0,3587.0,3002.0,2452.0,1585.0,3831.0,3609.0,192.0,360.0,3953.0,1106.0,401.0,2049.0,734.0,953.0,510.0,510.0,124.0,172.0,1320.0,775.0,332.0,283.0,1014.0,891.0,1588.0,2345.0,2834.0,961.0,642.0,2730.0,313.0,459.0,4852.0,,,,,,,,,,,,,,,,,2.0,0.06964011270491803,8.0,0.05516777663934426,3.0,0.06722272028688525,7.0,0.0574250768442623,9.0,0.04805968237704918,12.0,0.0392546106557377,16.0,0.025374615778688523,5.0,0.0613313268442623,6.0,0.057777279713114756,34.0,0.0030737704918032786,30.0,0.005763319672131148,4.0,0.06328445184426229,18.0,0.0177061987704918,29.0,0.006419697745901639,14.0,0.032802894467213115,24.0,0.01175076844262295,21.0,0.015256787909836065,26.5,0.00816470286885246,26.5,0.00816470286885246,36.0,0.001985143442622951,35.0,0.0027535860655737705,17.0,0.021132172131147542,23.0,0.012407146516393443,31.0,0.005315061475409836,33.0,0.004530609631147541,19.0,0.016233350409836065,22.0,0.01426421618852459,15.0,0.02542264344262295,13.0,0.03754162397540984,10.0,0.04537013319672131,20.0,0.015384861680327868,25.0,0.010277920081967214,11.0,0.04370517418032787,32.0,0.005010886270491803,28.0,0.007348232581967213,1.0,0.07767674180327869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年6月,4183.0,3266.0,4054.0,3431.0,2782.0,2231.0,1424.0,3635.0,3445.0,162.0,340.0,3541.0,933.0,349.0,1903.0,666.0,914.0,499.0,462.0,120.0,168.0,1295.0,741.0,314.0,284.0,973.0,831.0,1440.0,2221.0,2586.0,916.0,580.0,2559.0,293.0,437.0,4527.0,,,,,,,,,,,,,,,,,2.0,0.07149816255020938,8.0,0.05582428852234852,3.0,0.06929322280146996,7.0,0.05864456029399197,9.0,0.04755149132552773,12.0,0.03813349286385779,16.0,0.024339800017092555,4.0,0.062131441757114776,6.0,0.058883856080676866,35.0,0.002768994103068114,30.0,0.005811469105204683,5.0,0.0605247414750876,19.0,0.015947354926929322,29.0,0.0059653021109306896,14.0,0.03252713443295445,24.0,0.011383642423724468,21.0,0.015622596359285531,26.0,0.008529185539697462,27.0,0.007896760960601658,36.0,0.0020511067430134177,34.0,0.0028715494402187848,17.0,0.02213486026835313,23.0,0.012665584138107854,31.0,0.005367062644218443,33.0,0.004854285958465088,18.0,0.01663105717460046,22.0,0.014203914195367918,15.0,0.024613280916161013,13.0,0.03796256730194,10.0,0.04420135031193915,20.0,0.015656781471669087,25.0,0.009913682591231519,11.0,0.04373985129476113,32.0,0.005008118964191095,28.0,0.007469447055807196,1.0,0.07737800188018118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年7月,4184.0,3314.0,4045.0,3447.0,2808.0,2265.0,1461.0,3587.0,3453.0,151.0,338.0,3427.0,932.0,336.0,2025.0,668.0,930.0,518.0,455.0,115.0,169.0,1329.0,754.0,320.0,272.0,953.0,826.0,1464.0,2270.0,2613.0,931.0,574.0,2499.0,297.0,428.0,4574.0,,,,,,,,,,,,,,,,,2.0,0.07123884764693864,8.0,0.05642579854253218,3.0,0.06887216508887829,6.0,0.05869032214125179,9.0,0.0478103929714636,13.0,0.03856500715112715,16.0,0.024875706599468774,4.0,0.061074031192535586,5.0,0.05879248110059252,35.0,0.0025710004767418105,29.0,0.005754954709528025,7.0,0.05834979227678267,19.0,0.01586869168426071,30.0,0.0057209017230811145,14.0,0.03447864877749779,24.0,0.011373697473268406,21.0,0.015834638697813798,26.0,0.008819723489750051,27.0,0.007747054416672342,36.0,0.001958046720697405,34.0,0.0028774773547640127,17.0,0.022628209493972623,23.0,0.012837975890485596,31.0,0.005448477831505823,33.0,0.00463120615677995,18.0,0.01622624804195328,22.0,0.014063883402574405,15.0,0.02492678607913914,12.0,0.03865013961724443,10.0,0.044490226792889734,20.0,0.015851665191037253,25.0,0.00977320711026357,11.0,0.04254920656541579,32.0,0.005056868487366342,28.0,0.007287339099639039,1.0,0.07787918000408636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年8月,4073.0,3284.0,4032.0,3417.0,2791.0,2208.0,1452.0,3415.0,3398.0,143.0,335.0,3321.0,930.0,329.0,1959.0,642.0,933.0,519.0,443.0,115.0,171.0,1313.0,764.0,321.0,266.0,943.0,816.0,1445.0,2244.0,2582.0,944.0,568.0,2454.0,291.0,428.0,4548.0,,,,,,,,,,,,,,,,,2.0,0.07042204816985667,8.0,0.05678026177014714,3.0,0.06971315939623425,4.0,0.05907982779189792,9.0,0.04825630651658973,13.0,0.03817625395508066,15.0,0.025105036568286738,5.0,0.059045247851721216,6.0,0.05875131836021924,35.0,0.0024724657226342997,29.0,0.005792139979597835,7.0,0.05741999066341615,21.0,0.016079672182167125,30.0,0.005688400159067725,14.0,0.033871051403081075,24.0,0.011100160796721822,20.0,0.01613154209243218,26.0,0.008973494475854557,27.0,0.007659456749139824,36.0,0.001988346560160451,34.0,0.0029565848851081486,17.0,0.022701730726005846,23.0,0.013209537147500734,31.0,0.005550080398360911,33.0,0.004599132043501565,19.0,0.016304441793315697,22.0,0.014108615592095025,16.0,0.024984006777668273,12.0,0.03879869287826132,10.0,0.04464270276812421,18.0,0.01632173176340405,25.0,0.009820703010183793,11.0,0.042429586596815186,32.0,0.005031381295710359,28.0,0.007400107197814548,1.0,0.07863478396182375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
