,臺灣銀行,臺灣土地銀行,合作金庫銀行,第一商業銀行,華南商業銀行,彰化商業銀行,上海商業儲蓄銀行,台北富邦商業銀行,國泰世華商業銀行,中國輸出入銀行,高雄銀行,兆豐國際商業銀行,花旗(台灣)商業銀行,王道商業銀行,臺灣中小企業銀行,渣打國際商業銀行,台中商業銀行,京城商業銀行,匯豐(台灣)商業銀行,瑞興商業銀行,華泰商業銀行,臺灣新光商業銀行,陽信商業銀行,板信商業銀行,三信商業銀行,聯邦商業銀行,遠東國際商業銀行,元大商業銀行,永豐商業銀行,玉山商業銀行,凱基商業銀行,星展(台灣)商業銀行,台新國際商業銀行,日盛國際商業銀行,安泰商業銀行,中國信託商業銀行,將來商業銀行,連線商業銀行,樂天國際商業銀行,中央信託局,中國農民銀行,交通銀行,澳盛(台灣)商業銀行,中華開發工業銀行,第七商業銀行,中華商業銀行,大眾商業銀行,慶豐商業銀行,臺北國際商業銀行,高雄區中小企業銀行,花蓮區中小企業銀行,臺東區中小企業銀行,臺灣銀行-排名,臺灣銀行-市佔率,臺灣土地銀行-排名,臺灣土地銀行-市佔率,合作金庫銀行-排名,合作金庫銀行-市佔率,第一商業銀行-排名,第一商業銀行-市佔率,華南商業銀行-排名,華南商業銀行-市佔率,彰化商業銀行-排名,彰化商業銀行-市佔率,上海商業儲蓄銀行-排名,上海商業儲蓄銀行-市佔率,台北富邦商業銀行-排名,台北富邦商業銀行-市佔率,國泰世華商業銀行-排名,國泰世華商業銀行-市佔率,中國輸出入銀行-排名,中國輸出入銀行-市佔率,高雄銀行-排名,高雄銀行-市佔率,兆豐國際商業銀行-排名,兆豐國際商業銀行-市佔率,花旗(台灣)商業銀行-排名,花旗(台灣)商業銀行-市佔率,王道商業銀行-排名,王道商業銀行-市佔率,臺灣中小企業銀行-排名,臺灣中小企業銀行-市佔率,渣打國際商業銀行-排名,渣打國際商業銀行-市佔率,台中商業銀行-排名,台中商業銀行-市佔率,京城商業銀行-排名,京城商業銀行-市佔率,匯豐(台灣)商業銀行-排名,匯豐(台灣)商業銀行-市佔率,瑞興商業銀行-排名,瑞興商業銀行-市佔率,華泰商業銀行-排名,華泰商業銀行-市佔率,臺灣新光商業銀行-排名,臺灣新光商業銀行-市佔率,陽信商業銀行-排名,陽信商業銀行-市佔率,板信商業銀行-排名,板信商業銀行-市佔率,三信商業銀行-排名,三信商業銀行-市佔率,聯邦商業銀行-排名,聯邦商業銀行-市佔率,遠東國際商業銀行-排名,遠東國際商業銀行-市佔率,元大商業銀行-排名,元大商業銀行-市佔率,永豐商業銀行-排名,永豐商業銀行-市佔率,玉山商業銀行-排名,玉山商業銀行-市佔率,凱基商業銀行-排名,凱基商業銀行-市佔率,星展(台灣)商業銀行-排名,星展(台灣)商業銀行-市佔率,台新國際商業銀行-排名,台新國際商業銀行-市佔率,日盛國際商業銀行-排名,日盛國際商業銀行-市佔率,安泰商業銀行-排名,安泰商業銀行-市佔率,中國信託商業銀行-排名,中國信託商業銀行-市佔率,將來商業銀行-排名,將來商業銀行-市佔率,連線商業銀行-排名,連線商業銀行-市佔率,樂天國際商業銀行-排名,樂天國際商業銀行-市佔率,中央信託局-排名,中央信託局-市佔率,中國農民銀行-排名,中國農民銀行-市佔率,交通銀行-排名,交通銀行-市佔率,澳盛(台灣)商業銀行-排名,澳盛(台灣)商業銀行-市佔率,中華開發工業銀行-排名,中華開發工業銀行-市佔率,第七商業銀行-排名,第七商業銀行-市佔率,中華商業銀行-排名,中華商業銀行-市佔率,大眾商業銀行-排名,大眾商業銀行-市佔率,慶豐商業銀行-排名,慶豐商業銀行-市佔率,臺北國際商業銀行-排名,臺北國際商業銀行-市佔率,高雄區中小企業銀行-排名,高雄區中小企業銀行-市佔率,花蓮區中小企業銀行-排名,花蓮區中小企業銀行-市佔率,臺東區中小企業銀行-排名,臺東區中小企業銀行-市佔率
2019年5月,707.0,682.0,1171.0,481.0,700.0,655.0,267.0,536.0,4098.0,,93.0,549.0,72.0,,427.0,187.0,207.0,77.0,46.0,43.0,65.0,621.0,132.0,125.0,67.0,867.0,145.0,483.0,819.0,890.0,133.0,41.0,3520.0,88.0,65.0,5912.0,,,,,,,,,,,,,,,,,8.0,0.028312842897761405,10.0,0.027311681550598696,4.0,0.046894397501101276,16.0,0.019262344319410516,9.0,0.028032517720555844,11.0,0.02623042729566297,18.0,0.010692403187697729,14.0,0.021464899283168474,2.0,0.16411036802691123,,,25.0,0.0037243202114452764,13.0,0.021985503183693085,28.0,0.0028833446798286013,,,17.0,0.017099835809539065,20.0,0.007488686876777061,19.0,0.008289615954507229,27.0,0.003083576949261143,32.0,0.0018421368787793842,33.0,0.001721997517119859,30.5,0.002603019502623043,12.0,0.024868847863521684,23.0,0.0052861319130191025,24.0,0.005005806735813544,29.0,0.0026831124103960592,6.0,0.03472027551960274,21.0,0.005806735813543711,15.0,0.019342437227183533,7.0,0.03279804573305034,5.0,0.03564134395899243,22.0,0.005326178366905611,34.0,0.0016419046093468423,3.0,0.14096351768050938,26.0,0.0035240879420127347,30.5,0.002603019502623043,1.0,0.23675463537703736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年6月,708.0,683.0,1166.0,481.0,686.0,655.0,270.0,536.0,4130.0,,91.0,550.0,73.0,,427.0,187.0,208.0,78.0,46.0,43.0,65.0,621.0,132.0,125.0,67.0,869.0,146.0,483.0,822.0,894.0,133.0,41.0,3543.0,88.0,65.0,5944.0,,,,,,,,,,,,,,,,,8.0,0.02825670498084291,10.0,0.027258939974457216,4.0,0.04653575989782886,16.0,0.019196998722860792,9.0,0.0273786717752235,11.0,0.026141443167305236,18.0,0.010775862068965518,14.0,0.021392081736909322,2.0,0.164830779054917,,,25.0,0.0036318646232439337,13.0,0.021950830140485312,28.0,0.0029134738186462326,,,17.0,0.017041826309067688,20.0,0.007463282247765006,19.0,0.008301404853128991,27.0,0.0031130268199233715,32.0,0.0018358876117496807,33.0,0.0017161558109833972,30.5,0.0025941890166028096,12.0,0.02478448275862069,23.0,0.005268199233716475,24.0,0.00498882503192848,29.0,0.0026740102171136653,6.0,0.03468231162196679,21.0,0.005826947637292465,15.0,0.019276819923371647,7.0,0.032806513409961685,5.0,0.03568007662835249,22.0,0.005308109833971903,34.0,0.0016363346104725416,3.0,0.14140325670498086,26.0,0.00351213282247765,30.5,0.0025941890166028096,1.0,0.23722860791826308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年7月,708.0,683.0,1165.0,481.0,684.0,653.0,274.0,539.0,4165.0,,91.0,550.0,73.0,,427.0,187.0,208.0,79.0,46.0,43.0,65.0,502.0,132.0,126.0,68.0,889.0,146.0,485.0,820.0,894.0,133.0,41.0,3639.0,88.0,65.0,5992.0,,,,,,,,,,,,,,,,,8.0,0.028161170995584902,10.0,0.027166779364384868,4.0,0.046338650013921484,16.0,0.01913209498428861,9.0,0.02720655502963287,11.0,0.02597350940694483,18.0,0.01089853227795235,13.0,0.021439083568672686,2.0,0.1656656457579253,,,25.0,0.0036195855375681157,12.0,0.0218766158864007,28.0,0.002903623563104093,,,17.0,0.016984209060896545,20.0,0.007438049401376238,19.0,0.008273338371584265,27.0,0.0031422775545921007,32.0,0.0018296806014080585,33.0,0.0017103536056640547,30.5,0.0025854182411200826,14.0,0.01996738395449664,23.0,0.005250387812736168,24.0,0.005011733821248161,29.0,0.0027047452368640867,6.0,0.03536056640547313,21.0,0.005807247126208186,15.0,0.019291197645280617,7.0,0.032616045503361044,5.0,0.03555944473171314,22.0,0.005290163477984169,34.0,0.0016308022751680522,3.0,0.14474364583747662,26.0,0.003500258541824112,30.5,0.0025854182411200826,1.0,0.23833578616602363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年8月,707.0,683.0,1167.0,481.0,678.0,653.0,274.0,539.0,4191.0,,91.0,549.0,73.0,,427.0,188.0,208.0,79.0,46.0,44.0,65.0,456.0,132.0,128.0,68.0,884.0,146.0,485.0,821.0,909.0,133.0,40.0,3647.0,88.0,65.0,6023.0,,,,,,,,,,,,,,,,,8.0,0.028091226954863317,9.0,0.027137635092180548,4.0,0.04636840432294978,15.0,0.019111570247933883,10.0,0.026938970120788303,11.0,0.02594564526382708,18.0,0.010886840432294978,13.0,0.021416083916083916,2.0,0.166520979020979,,,25.0,0.003615702479338843,12.0,0.021813413858868404,28.0,0.002900508582326764,,,17.0,0.016965988556897647,20.0,0.007469802924348379,19.0,0.008264462809917356,27.0,0.003138906547997457,32.0,0.001827717736808646,33.0,0.0017482517482517483,30.5,0.0025826446280991736,16.0,0.018118245390972662,23.0,0.005244755244755245,24.0,0.0050858232676414495,29.0,0.00270184361093452,6.0,0.03512396694214876,21.0,0.005801017164653528,14.0,0.01927050222504768,7.0,0.032620788302606486,5.0,0.03611729179910998,22.0,0.005284488239033693,34.0,0.001589319771137953,3.0,0.14490623013350287,26.0,0.0034965034965034965,30.5,0.0025826446280991736,1.0,0.23931182453909727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年9月,707.0,683.0,1165.0,482.0,677.0,652.0,274.0,540.0,4228.0,,91.0,549.0,73.0,,427.0,184.0,208.0,79.0,46.0,44.0,65.0,456.0,132.0,128.0,68.0,878.0,148.0,486.0,818.0,923.0,133.0,40.0,3686.0,88.0,65.0,6064.0,,,,,,,,,,,,,,,,,8.0,0.02795903033179104,9.0,0.027009926048957963,4.0,0.04607110372918891,15.0,0.01906117768023095,10.0,0.026772649978249692,11.0,0.025783999683631906,18.0,0.010835607229010955,13.0,0.021354846363744216,2.0,0.16720053782576028,,,25.0,0.0035986870724087476,12.0,0.02171076046980662,28.0,0.0028868588602839404,,,17.0,0.016886147032071815,20.0,0.007276466168386918,19.0,0.008225570451219995,27.0,0.0031241349309922093,32.0,0.0018191165420967294,33.0,0.0017400245185273066,30.5,0.0025704907660062484,16.0,0.01803298137382845,23.0,0.005220073555581919,24.0,0.005061889508443073,29.0,0.002689128801360383,6.0,0.034721398346976705,21.0,0.0058528097441373035,14.0,0.019219361727369794,7.0,0.03234863763989402,5.0,0.03650096887728872,22.0,0.005259619567366631,34.0,0.0015818404713884605,3.0,0.14576659943844664,26.0,0.003480049037054613,30.5,0.0025704907660062484,1.0,0.2398070154624906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年10月,706.0,683.0,1163.0,483.0,682.0,651.0,277.0,540.0,4294.0,,91.0,549.0,73.0,,427.0,183.0,208.0,79.0,46.0,44.0,65.0,458.0,132.0,128.0,68.0,878.0,150.0,487.0,821.0,929.0,133.0,40.0,3682.0,88.0,65.0,6091.0,,,,,,,,,,,,,,,,,8.0,0.027801842955028747,9.0,0.026896117193037725,4.0,0.04579822005198078,15.0,0.01902024100181145,10.0,0.026856737812081595,11.0,0.02563597700244152,18.0,0.010908088524848389,13.0,0.02126486571631094,2.0,0.1690950618256281,,,25.0,0.0035835236670079544,12.0,0.021619280144916122,28.0,0.0028746948097975898,,,17.0,0.016814995668268096,20.0,0.007206426714972041,19.0,0.008190911238875324,27.0,0.0031109710955343783,32.0,0.001811451523982043,33.0,0.0017326927620697802,30.5,0.002559659762148539,16.0,0.018035756477908168,23.0,0.005198078286209341,24.0,0.005040560762384815,29.0,0.0026777979050169333,6.0,0.03457509647948334,21.0,0.005906907143419705,14.0,0.019177758525635975,7.0,0.032330471764983854,5.0,0.03658344490824604,22.0,0.005237457667165472,34.0,0.0015751752382452547,3.0,0.1449948806804757,26.0,0.0034653855241395604,30.5,0.002559659762148539,1.0,0.23985980940379617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年11月,705.0,683.0,1165.0,531.0,683.0,650.0,280.0,541.0,4354.0,,93.0,549.0,73.0,,427.0,181.0,208.0,79.0,46.0,44.0,65.0,460.0,132.0,127.0,66.0,870.0,150.0,489.0,821.0,952.0,133.0,39.0,3672.0,88.0,65.0,6105.0,,,,,,,,,,,,,,,,,8.0,0.027618898378124264,9.5,0.026757032045757266,4.0,0.045639739873070594,14.0,0.020802319203948916,9.5,0.026757032045757266,11.0,0.02546423254720677,18.0,0.01096920786648907,13.0,0.021194076627752096,2.0,0.17057118232390503,,,25.0,0.003643344041369584,12.0,0.02150748256679464,28.0,0.002859829193763222,,,17.0,0.016728041996395833,20.0,0.007090809370837578,19.0,0.008148554415106167,27.0,0.0030948836480451302,32.0,0.0018020841494946328,33.0,0.0017237326647339968,30.5,0.0025464232547206768,16.0,0.01802084149494633,23.0,0.0051711979942019905,24.0,0.0049753192823004,29.0,0.0025855989971009952,6.0,0.034082895870876755,21.0,0.005876361357047716,15.0,0.019156938023975556,7.0,0.03216328449424117,5.0,0.03729530674606284,22.0,0.005210373736582308,34.0,0.001527853952832406,3.0,0.14385332602052808,26.0,0.0034474653294679935,30.5,0.0025464232547206768,1.0,0.23916790723184203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019年12月,704.0,683.0,1167.0,530.0,686.0,649.0,280.0,542.0,4387.0,,94.0,551.0,71.0,,427.0,177.0,208.0,78.0,46.0,42.0,65.0,467.0,132.0,128.0,66.0,865.0,151.0,490.0,817.0,960.0,133.0,31.0,3665.0,88.0,65.0,6136.0,,,,,,,,,,,,,,,,,8.0,0.02752042531566397,10.0,0.026699503537781947,4.0,0.04561979594230093,14.0,0.02071850201321293,9.0,0.02681677807747938,11.0,0.02537039208787772,18.0,0.010945623705093624,13.0,0.02118760017200266,2.0,0.1714944685508776,,,25.0,0.0036746022438528597,12.0,0.021539423791094952,28.0,0.002775497439505883,,,17.0,0.016692076150267778,20.0,0.006919197842148469,19.0,0.008131034752355264,27.0,0.003049138032133224,32.0,0.0017982096086939525,33.0,0.0016418435557640435,30.5,0.00254094836011102,16.0,0.018255736679566866,23.0,0.005160079746686994,24.0,0.0050037136937570855,29.0,0.002580039873343497,6.0,0.033814158946092805,21.0,0.005902818498104061,15.0,0.019154841483913842,7.0,0.031937766310933896,5.0,0.03752785270317814,22.0,0.005199171259919471,34.0,0.001211836910206794,3.0,0.14327039599702904,26.0,0.003440053164457996,30.5,0.00254094836011102,1.0,0.2398655251944803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年1月,708.0,683.0,1168.0,530.0,688.0,649.0,281.0,540.0,4426.0,,94.0,552.0,71.0,,427.0,177.0,208.0,78.0,46.0,42.0,65.0,467.0,132.0,128.0,66.0,865.0,151.0,493.0,819.0,960.0,131.0,31.0,3681.0,88.0,65.0,6160.0,,,,,,,,,,,,,,,,,8.0,0.027580833657966496,10.0,0.026606934164394233,4.0,0.04550058433969614,14.0,0.020646669263731984,9.0,0.026801714063108686,11.0,0.025282430853135956,18.0,0.01094663030775224,13.0,0.02103622906116089,2.0,0.1724191663420335,,,25.0,0.0036618620958317103,12.0,0.021503700818075573,28.0,0.002765874561745228,,,17.0,0.016634203350214257,20.0,0.006895208414491624,19.0,0.00810284378652123,27.0,0.0030385664199454616,32.0,0.0017919750681729646,33.0,0.0016361511492014025,30.5,0.002532138683287885,16.0,0.018192442539929878,22.0,0.00514218932606155,24.0,0.004986365407089988,29.0,0.002571094663030775,6.0,0.03369692247760031,21.0,0.0058823529411764705,15.0,0.019205298013245033,7.0,0.03190494740942735,5.0,0.037397740553174914,23.0,0.00510323334631866,34.0,0.0012076353720296066,3.0,0.14339696143358005,26.0,0.003428126217374367,30.5,0.002532138683287885,1.0,0.23996883521620568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年2月,707.0,683.0,1169.0,531.0,688.0,648.0,284.0,542.0,4450.0,,94.0,553.0,71.0,,427.0,175.0,208.0,78.0,46.0,42.0,65.0,466.0,132.0,128.0,66.0,864.0,151.0,492.0,819.0,960.0,131.0,1.0,3692.0,88.0,64.0,6191.0,,,,,,,,,,,,,,,,,8.0,0.02750330662102233,10.0,0.02656967245001167,4.0,0.045475764412977515,14.0,0.020656656033610832,9.0,0.026764179568972226,11.0,0.025208122617287793,18.0,0.011048004356959464,13.0,0.021084571695324048,2.0,0.17311133587489302,,,25.0,0.0036567338364584144,12.0,0.021512487357037268,28.0,0.002762001089239866,,,17.0,0.016610907959231307,20.0,0.006807749163619388,19.0,0.008091496148759045,27.0,0.0030343110557846417,32.0,0.0017894654944370964,33.0,0.0016338597992686533,30.0,0.0025285925464872015,16.0,0.01812806348712363,22.0,0.005134987940558625,24.0,0.004979382245390181,29.0,0.0025674939702793123,6.0,0.03361083015638373,21.0,0.005874114992608729,15.0,0.01913950050571851,7.0,0.03186026608573874,5.0,0.03734536684042636,23.0,0.005096086516766514,34.0,3.890142379211079e-05,3.0,0.14362405664047304,26.0,0.0034233252937057495,31.0,0.0024896911226950907,1.0,0.24083871469695792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年3月,722.0,682.0,1170.0,531.0,688.0,647.0,284.0,542.0,4477.0,,95.0,554.0,71.0,,426.0,175.0,208.0,78.0,46.0,42.0,65.0,468.0,132.0,128.0,66.0,859.0,151.0,492.0,817.0,960.0,131.0,1.0,3695.0,88.0,64.0,6231.0,,,,,,,,,,,,,,,,,8.0,0.02799968975413015,10.0,0.02644846040487086,4.0,0.045373458465834175,14.0,0.020592569611417047,9.0,0.026681144807259752,11.0,0.025091134724268983,18.0,0.011013728379740944,13.0,0.021019157682463353,2.0,0.1736213449158458,,,25.0,0.003684169704490809,12.0,0.02148452648724114,28.0,0.002753432094935236,,,17.0,0.016520592569611418,20.0,0.006786628403009385,19.0,0.008066392616148298,27.0,0.0030248972310556116,32.0,0.0017839137516481812,33.0,0.0016287908167222523,30.0,0.002520747692546343,16.0,0.018149383386333668,22.0,0.0051190568525556505,24.0,0.004963933917629722,29.0,0.0025595284262778253,6.0,0.03331265027534321,21.0,0.005855890793453812,15.0,0.01908012099588924,7.0,0.031683859458620955,5.0,0.03722950438222291,23.0,0.005080276118824168,34.0,3.87807337314822e-05,3.0,0.14329481113782672,26.0,0.0034127045683704335,31.0,0.002481966958814861,1.0,0.2416427518808656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年4月,728.0,683.0,1169.0,531.0,686.0,647.0,284.0,543.0,4492.0,,95.0,555.0,71.0,,426.0,175.0,208.0,78.0,46.0,42.0,65.0,470.0,132.0,128.0,66.0,858.0,151.0,492.0,818.0,964.0,131.0,1.0,3688.0,88.0,64.0,6238.0,,,,,,,,,,,,,,,,,8.0,0.028202843528454653,10.0,0.02645953589276721,4.0,0.04528725835819161,14.0,0.02057103010111184,9.0,0.02657575640181304,11.0,0.025064889784217254,18.0,0.011002208189671871,13.0,0.02103591213729516,2.0,0.17402084221128888,,,25.0,0.003680316119784605,12.0,0.02150079417347848,28.0,0.002750552047417968,,,17.0,0.016503312284507805,20.0,0.006779529694340061,19.0,0.008057955293844187,27.0,0.00302173323519157,32.0,0.0017820478053693874,33.0,0.0016270871266416147,30.0,0.0025181110293263083,16.0,0.018207879750513307,22.0,0.005113702398016503,24.0,0.00495874171928873,29.0,0.0025568511990082515,6.0,0.03323906558710727,21.0,0.005849765621973424,15.0,0.01906016348351606,7.0,0.03168945879982955,5.0,0.03734552357339325,23.0,0.00507496222833456,34.0,3.8740169681943204e-05,3.0,0.14287374578700654,26.0,0.003409134932011002,31.0,0.002479370859644365,1.0,0.24166117847596172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年5月,728.0,682.0,1170.0,531.0,688.0,647.0,284.0,543.0,4511.0,,95.0,554.0,70.0,,426.0,174.0,208.0,78.0,46.0,42.0,65.0,471.0,132.0,127.0,66.0,856.0,151.0,495.0,817.0,964.0,131.0,1.0,3688.0,88.0,64.0,6263.0,,,,,,,,,,,,,,,,,8.0,0.028155940594059407,10.0,0.026376856435643563,4.0,0.04525061881188119,14.0,0.020536819306930694,9.0,0.026608910891089108,11.0,0.025023205445544556,18.0,0.010983910891089108,13.0,0.021000928217821783,2.0,0.17446627475247525,,,25.0,0.0036741955445544552,12.0,0.021426361386138616,28.0,0.0027073019801980196,,,17.0,0.016475866336633664,20.0,0.006729579207920792,19.0,0.008044554455445545,27.0,0.0030167079207920793,32.0,0.0017790841584158416,33.0,0.0016243811881188118,30.0,0.0025139232673267327,16.0,0.018216274752475246,22.0,0.00510519801980198,24.0,0.004911819306930693,29.0,0.00255259900990099,6.0,0.03310643564356436,21.0,0.005840037128712871,15.0,0.019144492574257425,7.0,0.031598081683168314,5.0,0.03728341584158416,23.0,0.005066522277227723,34.0,3.8675742574257426e-05,3.0,0.14263613861386137,26.0,0.0034034653465346535,31.0,0.0024752475247524753,1.0,0.24222617574257427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年6月,727.0,682.0,1171.0,533.0,687.0,647.0,285.0,543.0,4549.0,,95.0,554.0,69.0,,425.0,174.0,208.0,78.0,46.0,40.0,65.0,465.0,132.0,127.0,66.0,856.0,151.0,496.0,797.0,964.0,131.0,1.0,3680.0,88.0,64.0,6310.0,,,,,,,,,,,,,,,,,8.0,0.02806299698911449,10.0,0.026325947656913457,4.0,0.04520188373349803,14.0,0.020574384312514474,9.0,0.026518953138269127,11.0,0.024974909287423762,18.0,0.011001312437273219,13.0,0.020960395275225818,2.0,0.17559638693738902,,,25.0,0.0036671041457577397,12.0,0.02138500733420829,28.0,0.0026634756427082527,,,17.0,0.016405465915231992,20.0,0.006716590751177334,19.0,0.008029028024395892,27.0,0.00301088550914846,32.0,0.0017756504284721687,33.0,0.001544043850845364,30.0,0.0025090712576237165,16.0,0.017949509766077357,22.0,0.005095344707789701,24.0,0.004902339226434031,29.0,0.0025476723538948504,6.0,0.03304253840809079,21.0,0.005828765536941249,15.0,0.019146143750482514,7.0,0.030765073728093877,5.0,0.03721145680537327,23.0,0.005056743611518567,34.0,3.86010962711341e-05,3.0,0.1420520342777735,26.0,0.0033968964718598007,31.0,0.0024704701613525826,1.0,0.24357291747085616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年7月,725.0,684.0,1169.0,534.0,687.0,645.0,285.0,543.0,4565.0,,97.0,558.0,68.0,,425.0,167.0,207.0,78.0,46.0,40.0,65.0,469.0,132.0,128.0,66.0,856.0,151.0,496.0,799.0,966.0,131.0,1.0,3685.0,88.0,64.0,6353.0,,,,,,,,,,,,,,,,,8.0,0.0279136025873022,10.0,0.026335040234089245,4.0,0.04500827782697416,14.0,0.020559812112578447,9.0,0.02645054479651946,11.0,0.02483348092249644,18.0,0.010972933430870519,13.0,0.020906325799869094,2.0,0.17575944249797867,,,25.0,0.0037346475185769837,12.0,0.021483848612020174,28.0,0.002618103415084896,,,17.0,0.0163631463442806,20.0,0.006429753975282023,19.0,0.007969814807684904,27.0,0.003003118623185616,32.0,0.001771069957263312,33.0,0.00154006083240288,30.0,0.00250259885265468,16.0,0.018057213259923766,22.0,0.005082200746929504,24.0,0.004928194663689216,29.0,0.002541100373464752,6.0,0.03295730181342163,21.0,0.005813729642320872,15.0,0.019096754321795712,7.0,0.030762715127247528,5.0,0.03719246910252955,23.0,0.005043699226119432,34.0,3.8501520810072e-05,3.0,0.14187810418511532,26.0,0.003388133831286336,31.0,0.002464097331844608,1.0,0.2446001617063874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年8月,725.0,685.0,1171.0,536.0,687.0,644.0,285.0,543.0,4591.0,,97.0,560.0,68.0,,423.0,167.0,208.0,78.0,46.0,40.0,65.0,470.0,132.0,128.0,66.0,856.0,152.0,496.0,793.0,962.0,131.0,1.0,3686.0,88.0,64.0,6378.0,,,,,,,,,,,,,,,,,8.0,0.02786104065790485,10.0,0.026323879794020445,4.0,0.045000384290215974,14.0,0.020597955576051034,9.0,0.026400737837214666,11.0,0.024748289908538928,18.0,0.010952271155176389,13.0,0.020866958727230805,2.0,0.17642763815233264,,,25.0,0.0037276150949196833,12.0,0.021520252094381676,28.0,0.0026131734686034892,,,17.0,0.01625547613557759,20.0,0.006417646606717393,19.0,0.00799323649219891,27.0,0.0029974636845745907,32.0,0.0017677349934670664,33.0,0.0015371608638844055,30.0,0.002497886403812159,16.0,0.018061640150641763,22.0,0.005072630850818538,24.0,0.004918914764430097,29.0,0.002536315425409269,6.0,0.032895242487126275,21.0,0.005841211282760741,15.0,0.019060794712166627,7.0,0.030474214126508338,5.0,0.036968718776419954,23.0,0.005034201829221428,34.0,3.8429021597110135e-05,3.0,0.14164937360694796,26.0,0.003381753900545692,31.0,0.0024594573822150486,1.0,0.24510029974636846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年9月,729.0,684.0,1172.0,536.0,687.0,644.0,285.0,543.0,4620.0,,97.0,560.0,69.0,,423.0,167.0,208.0,78.0,46.0,40.0,65.0,473.0,132.0,128.0,66.0,855.0,152.0,496.0,794.0,963.0,131.0,1.0,3691.0,88.0,64.0,6435.0,,,,,,,,,,,,,,,,,8.0,0.027907510910343773,10.0,0.026184825051680575,4.0,0.04486639614118368,14.0,0.020519102672077176,9.0,0.026299670775591456,11.0,0.024653548732868846,18.0,0.010910343771533573,13.0,0.02078707602786923,2.0,0.17686241482275478,,,25.0,0.0037133450731184443,12.0,0.021437868463364214,28.0,0.0026414516499502333,,,17.0,0.01619324707143404,20.0,0.006393078631038971,19.0,0.007962636857820993,27.0,0.0029859888216828725,32.0,0.0017609677666334891,33.0,0.0015312763188117297,30.0,0.0024883240180690607,16.0,0.018107342469948703,22.0,0.005053211852078707,24.0,0.0049000842201975345,29.0,0.0025266059260393536,6.0,0.03273103131460072,21.0,0.005818850011484572,15.0,0.018987826353265447,7.0,0.030395834928412833,5.0,0.03686547737539239,23.0,0.005014929944108414,34.0,3.828190797029324e-05,3.0,0.14129852231835235,26.0,0.003368807901385805,31.0,0.0024500421100987673,1.0,0.246344077788837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年10月,735.0,684.0,1172.0,536.0,688.0,645.0,285.0,548.0,4647.0,,100.0,561.0,69.0,,423.0,167.0,208.0,78.0,46.0,40.0,65.0,473.0,132.0,128.0,66.0,855.0,152.0,498.0,790.0,962.0,131.0,1.0,3700.0,88.0,64.0,6449.0,,,,,,,,,,,,,,,,,8.0,0.0280684335140915,10.0,0.026120827923317803,4.0,0.044756740242877874,14.0,0.020468952875582373,9.0,0.026273581302986328,11.0,0.024631482471549684,18.0,0.010883678301382418,13.0,0.02092721301458795,2.0,0.1774612388299091,,,25.0,0.003818834491713129,12.0,0.021423661498510653,28.0,0.002634995799282059,,,17.0,0.016153669899946536,20.0,0.006377453601160926,19.0,0.00794317574276331,27.0,0.0029786909035362406,32.0,0.0017566638661880394,33.0,0.0015275337966852516,30.0,0.002482242419613534,16.0,0.0180630871458031,22.0,0.00504086152906133,24.0,0.004888108149392805,29.0,0.002520430764530665,6.0,0.03265103490414725,21.0,0.005804628427403956,15.0,0.019017795768731385,7.0,0.030168792484533722,5.0,0.036737187810280306,23.0,0.005002673184144199,34.0,3.818834491713129e-05,3.0,0.14129687619338577,26.0,0.0033605743527075536,31.0,0.0024440540746964025,1.0,0.2462766363705797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
