,上海商業儲蓄銀行,板信商業銀行,中國輸出入銀行,兆豐國際商業銀行,星展(台灣)商業銀行,陽信商業銀行,高雄銀行,高雄區中小企業銀行,安泰商業銀行,凱基商業銀行,中華商業銀行,大眾商業銀行,第七商業銀行,交通銀行,遠東國際商業銀行,中華開發工業銀行,聯邦商業銀行,國泰世華商業銀行,中央信託局,王道商業銀行,第一商業銀行,臺東區中小企業銀行,瑞興商業銀行,合作金庫銀行,台新國際商業銀行,三信商業銀行,花旗(台灣)商業銀行,日盛國際商業銀行,臺灣銀行,臺灣土地銀行,京城商業銀行,玉山商業銀行,將來商業銀行,元大商業銀行,連線商業銀行,匯豐(台灣)商業銀行,台北富邦商業銀行,台中商業銀行,華泰商業銀行,花蓮區中小企業銀行,樂天國際商業銀行,渣打國際商業銀行,華南商業銀行,臺灣中小企業銀行,彰化商業銀行,慶豐商業銀行,澳盛(台灣)商業銀行,臺北國際商業銀行,永豐商業銀行,臺灣新光商業銀行,中國農民銀行,中國信託商業銀行
2020年2月,6.290995109164722,13.346241594620556,,8.312842519393293,10.31789372418086,13.883920132325143,14.249872902897813,,7.575360839772562,6.725462892119357,,,,,10.528365104470158,,9.510720972129004,9.996216925054568,,7.3878275923825445,10.857260581957265,,12.528606965174129,12.788599324590193,9.437347710136029,13.091581391349214,5.805735635479187,9.983205904450436,10.425857894736842,14.073965121185129,4.537518564794079,11.76539214900173,,9.26615603617011,,8.500614982136232,9.567912497547576,11.234267948644137,12.733433133732534,,,11.971198107119811,11.02744097319324,14.403010517180817,10.717951534457402,,,,10.357678491736594,12.311056562542097,,9.031783478417823
2020年3月,6.424743384742353,13.240619950930524,,8.185058740153188,10.299376709817526,13.881655752763045,14.49053876478318,,7.577137546468402,7.574831847851297,,,,,11.073342320330273,,10.13630851321853,10.139071242800206,,7.568960235279701,10.919425752288568,,12.698847262247838,13.023837510197279,9.677881067364087,13.078762427151183,6.151557879123596,9.91781670205237,10.887904912179168,13.759083925828003,5.275866817217923,11.951920598830517,,9.409113703438807,,8.56581421951645,9.970727637178715,11.267791411042944,12.681686192049664,,,11.619142997166053,11.696584636021255,14.062601464226987,11.083893052086225,,,,10.757001112413489,12.523780268520738,,8.872120292893696
2020年4月,6.393418673051055,13.148962729596386,,7.982261850802005,10.207828676783436,13.850779575417683,14.33468782249742,,7.578366637706342,8.079286137190222,,,,,10.687235054488307,,9.887771345875542,10.348752961466488,,7.388742623694961,10.929758040317521,,12.681460272011453,13.00660454527749,9.524274760383387,12.937478705281091,6.002870926418883,10.07847885555406,10.743943268819633,13.418087363292843,4.986461347664324,12.672056367369663,,9.182084021428283,,8.85061092019855,10.181812687908867,11.221648309912647,12.63785557986871,,,12.13751108109249,11.537912266120696,13.694330125527328,10.804635015378993,,,,10.713289843480558,13.02201770558747,,8.92727013180643
2020年5月,6.392413758013636,13.07478569317174,,8.810642027350209,10.035102133325779,13.890406579673922,14.38834703894945,,7.535915573959052,7.981275144451251,,,,,10.722422406027352,,9.851329867995641,10.343694303218207,,7.324700598802395,10.979569554277498,,12.476198965947583,13.099016702237046,9.616015751122141,12.87077938563087,5.831787780187997,10.178917735376915,10.730837252354748,13.520683369168927,5.040391582517536,12.7910014858841,,9.286476499912402,,8.652972886314904,10.09419595632996,11.502867491699366,13.43901714059249,,,11.59870441256888,11.727379407674691,13.768920944173848,10.765358599242507,,,,11.394194571032296,12.954277131055202,,8.933906951713459
2020年6月,6.8094664197946475,13.076778476179287,,8.696200575340445,10.021272974812797,14.05099405021042,14.143448275862069,,7.975945324857492,7.995855343356359,,,,,10.871322835636256,,9.89626130190916,10.293777046647193,,7.748641262627814,11.757233388507922,,12.835709064327485,13.164326419550262,9.801970986969158,13.095340071954771,6.278791761111659,10.229479768786128,10.665891794879988,13.587358222376933,4.9620534611393845,12.758225406123913,,9.748069586322115,,8.957955366460624,10.015805486160923,11.775016250525752,12.982243267238829,,,12.06962701371177,12.076317880115836,13.769595288213274,11.054277340737313,,,,11.369947375157158,12.7922978672845,,9.62858084521063
2020年7月,6.898864355413461,13.027143272304563,,8.663258390855994,10.164039729477349,14.11705140307217,13.89273077161835,,7.990827322112388,7.686955423664604,,,,,10.610916041636367,,9.876627564448938,10.356291970051714,,7.4607739159419415,11.79410924719906,,12.875318529304696,13.1545844160799,9.869692021273217,13.129035005536155,6.474419924091247,10.267655523577595,10.86858542397564,13.678658554168228,4.911606656724191,12.787102658239613,,9.666091986894033,,8.95045161804877,9.91156944105443,11.76770704866711,12.934434286837707,,,11.959695817490495,11.954352869968728,14.112881751282396,11.125517283723214,,,,11.353630722293804,12.923053161130888,,9.620891745970606
2020年8月,6.782288812300126,13.193659104130308,,8.686477440456803,10.067663636106154,13.627238258655522,13.887513155451,,7.7583239694837065,7.59965111893387,,,,,10.974871147357744,,9.833239030914047,10.375702079858392,,7.457668526617403,11.844204531201367,,12.840471869328494,13.1725388185992,9.887696619284469,13.272935196950444,6.572696863027286,10.20597567424643,10.877282388047044,13.648852641419616,4.909574468085107,12.813972835412176,,9.603537178539817,,8.733248397499702,9.896465158493372,11.67910447761194,13.232079905992949,,,12.264276142307526,12.103586198569143,14.318938621690915,11.149996640133907,,,,11.255422502557611,13.026264876590256,,9.531892715655584
2020年9月,6.862679281825796,13.281402085747393,,8.422246522040586,10.042293259599921,13.793762022533663,13.808681672025724,,7.685032627631617,7.437801516195727,,,,,11.159298796225558,,10.143647558754662,10.314670662484604,,7.620272727272727,11.976240163976334,,12.807789855072464,13.178828578173478,9.842662195344047,13.246080321958582,6.041710527586506,9.98078191653107,10.865200979472807,13.648740499207788,4.915028861209133,12.973556528754179,,9.723748686019245,,8.69025126027071,9.950194391516062,11.553674425550184,13.13824794681267,,,11.993872046606969,12.071859283782759,14.295645641009807,11.167236225141677,,,,11.318251561892037,12.812873093483178,,9.677013002426417
2020年10月,6.846670991331013,13.323373632700058,,8.538827154761782,10.0803694629833,13.877887158790324,13.894626700313903,,7.707065952815203,7.46854361105082,,,,,11.362375870452016,,10.194318399137677,10.381846628785807,,7.075286275850282,12.088663564599393,,12.918139199423008,13.26124531094925,9.899519860323004,12.763388902311346,6.326970603225279,10.041108484370895,10.913410941354593,13.747844123697163,4.914466421343146,13.094825467411248,,9.65211655109166,,8.889429736040208,9.574264656744345,11.511792627753467,13.18905230349664,,,12.413157781321381,12.179077548214936,14.389230183475854,11.376104574525217,,,,11.511456509048452,12.953950141725416,,9.718024749542614
2020年11月,6.764919131764782,13.308362270165652,,8.651072649732903,9.892787743952237,13.86530700102244,13.871031136768408,,7.638234949636917,7.545416029899076,,,,,11.784491398883185,,9.937096665770369,10.418563531336053,,7.179088471849866,12.042015203078783,,12.85488221542888,13.343101854346916,9.94829516980245,12.731148329193044,6.733703827911656,10.104824637934042,10.792582708684902,13.556664809487533,4.735081909691002,13.19741184595615,,9.850374644388348,,8.7653845394022,9.709076518642055,11.388827141373467,13.318949705570036,,,12.619870224743243,12.197045955131207,14.22028716715411,11.506535450791006,,,,11.561787873764928,12.908287769784172,,9.66991977530629
2020年12月,6.720927823705727,13.622955458713,,8.800838311159382,9.829493862451656,14.379057706555443,14.12704062845219,,7.628871056519598,7.664049204311349,,,,,11.595745117347777,,10.091808120530306,10.556602021486027,,6.92918213522331,12.287456739910539,,12.713851653261841,13.553024371450231,9.934205983180012,12.93358345972699,6.03280081739446,10.277158774373259,10.892598316660052,13.994126033646992,4.876516176123312,13.73052810481057,,9.977207264629708,,9.47360166211757,9.728109126920742,11.124601251590637,13.286319437758737,,,13.350337648931136,12.515857691698352,14.346753391262126,11.56413270004362,,,,11.647668134149397,13.057562627335074,,9.825802113352546
2021年1月,6.558116515837104,13.606838086683135,,8.747379600285463,10.012116654132196,14.36465111213961,13.50589390962672,,7.568855901728949,7.701615406216284,,,,,11.137501785604963,,10.227591647643345,10.577509766866035,,6.784709771402959,12.497853979166,,12.626020589279376,13.504464507784908,9.90367008996099,12.971172172808132,6.17984914407311,10.31570957668286,10.971987916045538,13.948707572173616,4.849896722812547,13.558689181294683,,10.060434097247484,,9.270851854845228,9.681647872364467,10.977425618974964,13.261742387858995,,0.026350866400082027,13.179437294223286,12.686831474878764,14.231576391067218,11.8502746920303,,,,11.260522434624766,13.112502141266487,,9.824730860481134
2021年2月,6.529285195866224,13.76804932735426,,9.158533368504353,9.722279417902557,14.501612903225807,13.566645240460469,,7.691192096723242,7.350015747559128,,,,,11.127528512472301,,10.147076861874057,10.683147643738515,,6.763700450387445,12.567505081766074,,12.577589254153411,13.649657472995063,10.057188982926471,12.914192986622338,6.203646725804466,10.383775823985447,10.684477331047697,13.836049708817452,4.894776008334573,13.397992400675495,,10.165637368774636,,9.330394524959742,9.70811952777379,10.909700376463308,13.399788624135281,,0.05863594280423825,13.085526456212248,12.803581045360897,14.188594852740728,11.916265663253615,,,,11.6606502050581,13.572255512246205,,10.076893242472226
2021年3月,6.422518296823521,13.997592115578453,,9.222923171547357,10.015432696296706,14.533622912990362,13.29339370718681,,7.707217261904762,7.322953417449022,,,,,11.160606673407482,,10.104695577727288,10.486393804864502,,6.680133000831256,12.386389963990338,,12.557147912243453,13.366077117882526,9.935555204549045,12.767130831563213,5.809250840086974,10.125587613749083,10.653763939323701,13.814104007203962,4.8234462395774855,13.137839498047475,,10.257861080131265,0.0024561795243943285,9.235632069261305,9.478651416517843,10.934752595067241,13.400442052661926,,0.09269199009083402,12.108799123878523,12.794149190285374,14.400930260413027,11.909181052505824,,,,11.827908162903878,13.738916542951126,,9.980973113837157
2021年4月,6.3742825205038995,14.049863502144966,,9.045529040252628,9.964679483627902,14.438991083621174,13.475676601575882,,7.685327416510212,7.603105437584387,,,,,11.497727181302546,,9.862246529776755,11.114885792125143,,6.665243381725022,12.465457335159076,,12.634628975265018,13.387074306833233,9.86875071416114,12.690819363935454,5.8543266432608005,10.49965202261853,10.337041526352092,13.95280851135201,4.82879648813309,13.739230035716503,,10.354910660941744,0.02197560707614548,9.034882336600658,9.9888126064656,10.881826757858562,13.387608758007458,,0.13663694795770268,11.759739170545561,12.855667819269334,14.756376918037994,11.778618676236327,,,,11.895096053091162,14.177326269681544,,10.041687995702594
2021年5月,6.389113042386973,13.891271737318739,,9.525841642636278,9.81172138862743,14.366051699810985,12.909731696225558,,7.67493284320656,7.425058404032952,,,,,11.30980423684528,,9.930358632193494,11.198704605238158,,6.621991987843625,12.272493458677115,,12.453389830508474,13.476412550099992,9.858962235920762,12.668746101060512,6.580108739390423,10.409909323614908,10.614098211633145,14.003963564197475,5.059257348040164,13.291671564429368,,10.920507588212454,0.08018658374055976,9.451346376985557,10.014009049265624,10.82279797962848,13.682199352010672,,0.19423936778621193,12.12554628526023,13.335107527933781,14.935144905945215,11.477341890563759,,,,12.35798493258744,14.16342549203374,,10.710369337053274
2021年6月,6.320804049919335,13.958650767362261,,9.464858885927066,9.525455394675385,14.222406268075932,13.426805869074492,,7.742331805785938,7.72493076478286,,,,,11.62338514538818,,9.777351127760868,11.280209723866374,,6.495071795294182,12.88984757769758,,12.153386103781882,13.747228999651446,10.204933750664967,12.621066501317625,6.010673900681452,10.33619462537204,10.21246292413432,13.952120661657446,4.938058105898629,13.644729680192839,,11.212108768673572,0.1604494382022472,8.79901265164991,10.148513980754188,10.831646688117903,13.896760750142072,,0.2685600918868122,12.609953929011745,12.800004825672579,14.863319951747187,11.882369576103926,,,,12.350387016948178,14.28950759385542,,10.59356533590553
2021年7月,6.609712392517823,13.889444200351495,,9.34324766251455,9.584569489298811,14.36100873960198,13.405276324766886,,7.906778922920598,7.606341758740729,,,,,11.746597114679274,,9.769736944448766,11.289294917814415,,6.624434137806538,12.991755976916735,,12.085509024005606,13.626970099883254,9.998824077022954,12.470914982255824,6.1754278330869985,10.113707633489412,10.291114953866439,13.968173580732232,4.917702697121143,13.56462618616642,,11.324222062756865,0.709980740908576,8.551525504528842,10.288133340665787,10.841019254072977,14.07353081245833,,0.30809563758389263,12.782926409903714,13.031423565273744,15.696498285804878,12.229458594924925,,,,12.094516190732568,14.283293116495567,,10.667101309782396
2021年8月,6.687547446570337,13.995131291028446,,9.698419939875325,10.171317574961698,14.310512552301255,13.244819603636158,,7.772519657724329,7.458523396670997,,,,,11.784284610064685,,9.946732744245484,11.295968035171228,,6.82147024504084,12.935001130965844,,12.460257787325457,13.576416737554178,10.025710147749678,12.69061767005473,6.523296649547567,10.110648525687798,10.185746323592351,13.947055904820584,4.884130112354985,13.596436942252579,,11.371042012431253,1.178761266466374,8.987151015228426,10.558485244046043,10.841855632091441,14.051135823590913,,0.339791513109403,12.556997319034853,13.176327960556147,16.050495638382237,12.142076405030098,,,,12.190269453680369,14.552825693047412,,10.778882569637434
2021年9月,6.647639647018923,13.814925698111153,,9.604298403585501,10.238648275862069,14.432611358719733,13.47826333390013,,7.756259226026803,7.157055177442878,,,,,11.698225211718466,,10.122201317027281,11.432227832827827,,6.792331023735983,12.74898865495604,,12.372034956304619,13.586276308928564,10.181320548610268,12.742485594144215,6.339266230223677,10.0258731657084,10.102782177286961,13.979427772236438,4.922496654094172,13.621118484647717,,11.572123771173315,1.502820874471086,8.756558091615153,10.841479488538312,10.77666317312971,13.75517765532966,,0.41397906312784183,12.285254760679361,13.211522934368872,16.51425663926652,12.094358687834713,,,,12.101818876954992,14.572053968709632,,10.68405125461659
2021年10月,6.633719707638487,13.848870056497175,,9.630132956420592,10.155032557112902,14.123231656211109,13.549620065131691,,7.878909986954631,7.378835881659703,,,,,11.562169365585753,,10.195062977069076,11.497929383701765,,6.696121228972612,12.937408148131503,,12.180301685891749,13.92743552485246,10.106499570566248,12.828008684863523,6.258794750330046,10.08693788313971,10.270869124601873,14.021859812074737,4.949387245021366,13.686847215235746,,11.589754452283577,1.8266858306383997,8.581850885515497,11.014764563248743,10.785559507071376,14.039912779673871,,0.508833546189868,12.414654508091447,13.255110513811227,16.085548813029984,12.231056430679516,,,,12.00567115750864,14.942092091368062,,10.716181960935122
2021年11月,6.6427164353617,13.768369224109945,,9.709235590533158,10.41511464282758,14.19263370332997,13.418044857272315,,7.874462869502524,7.420026799853819,,,,,12.008155394411746,,10.237657468271026,11.488391369679547,,6.590738076795397,13.150157935648524,,12.199894049090588,13.882023357628825,10.207232917448573,12.842917792358163,6.340097977397294,10.116718703220563,10.145461924155684,14.324835384747805,4.996919855857307,14.028013641612288,,11.537125109191498,2.349381354894034,8.625828990999526,11.087927281809748,10.72832928988263,13.75014175014175,,0.5882227209575719,12.197275866479089,13.475533573772374,16.107247347630352,12.243279078812451,,,,12.087556502239,14.704019610653976,,10.773527349228612
2021年12月,6.645279676031384,13.844607443629448,,9.851183471516448,9.949886294303623,14.93788529067499,13.666383749221977,,8.151679586563308,7.605420866248979,,,,,11.9866004064141,,10.383254607761415,11.548171880583439,,6.543388032214618,13.154685752628048,,12.568932378123362,13.939957057819724,10.14500968730693,12.891064025794565,5.836011962184063,10.20041923340178,10.472326302328243,14.645797064070324,5.172214152738283,14.108681648059713,,11.844648198725451,2.948669441291462,8.912301923309544,10.914716258041159,10.420686069048108,13.849264705882353,,0.6803879310344828,12.436983803496728,13.527815674511686,16.41638873311492,12.580748294953997,,,,12.532113105221962,15.033826303587114,,10.592684474155154
2022年1月,6.653363149383464,13.7523768366465,,9.634959653716667,9.940121084786997,14.813941395179533,13.571339316142224,,8.056359831436517,7.445260347129506,,,,,12.064682611402294,,10.364164383561643,11.51494775581009,,6.675209205020921,13.19273135105545,,12.550008697164724,13.905173142656988,10.386497940667343,12.839665361885025,5.942492626643994,10.000425115844067,10.476149411004522,14.534117268041237,5.260407366650749,13.836393564487867,0.00034818941504178273,11.811346036861055,3.7308987308987307,8.773716920609463,11.395876869201022,10.377215150135774,13.786906895575889,,0.884465599307659,12.233299118980412,13.50089967115468,16.14687972657094,12.741853381247196,,,,12.29956919197226,15.377031972124623,,10.532725293274224
2022年2月,6.694611571498846,13.620287204862045,,9.705647069803408,10.104661146038165,14.791783090137638,13.437503539672651,,8.11837693784566,7.666955965649552,,,,,11.949730520326181,,10.678985484229583,11.586337092838326,,6.57850785627953,13.252584334987954,,12.314127039222493,13.873986711764186,10.55710616795476,12.819954128440367,6.173966006752609,9.939543726235742,10.534320996213932,14.349539026590719,5.513159026404059,14.073097587080229,0.007126168224299065,12.176958707983454,4.254569713142095,8.89986651525113,11.126466527893783,10.335637875461298,14.278013382339083,,1.0290154314279505,12.331733653269346,13.593821980521653,16.311302429548938,12.784103394437055,,,,12.508035814370587,15.430340102045317,,10.586914262646337
2022年3月,6.708615034054487,13.598912926488,,10.100721318029619,10.265158819802199,15.090544098860704,13.56934391105449,,8.369634111207144,7.4021876056164935,,,,,11.815382760214643,,10.651729745946032,11.750309500131918,,6.813257028558729,13.251845102505694,,12.109391124871001,14.078354802514367,10.455107952339715,12.925167990226024,6.387665156121532,9.632560697064546,10.487518797723137,14.34209913893414,5.430367855846623,14.119719503410872,0.06669014911353763,12.465097279541817,4.719922200611281,9.665636228596664,11.082490773324178,10.451196796125547,14.713097514340344,,1.097740236946029,12.25609756097561,13.714560498860775,16.331732833665143,12.621603037114511,,,,12.400592142562171,15.89633246626812,,10.4323743790526
2022年4月,6.75850504013966,13.796292292725111,,10.239122618971617,10.560175598442806,15.502012742928741,13.928084240756252,,8.360255665310866,8.372988429312409,,,,,12.114909456740442,,10.86089966506947,11.903544243094192,,7.121630784878793,13.598678419884132,,12.071231459123835,14.529976337197015,10.660831941975907,12.826421124724146,6.305465625595125,9.822710874420203,10.702853920354222,14.319198434938931,5.704906536935989,15.131249686505527,0.4609365737996443,12.974823618705905,5.085397096498719,9.723387754290373,11.11617799270747,10.462743391711085,15.282085689638647,,1.2796366053622867,12.337710625859698,14.294267742701162,16.32488010247143,12.807457953353007,,,,12.959928794074752,17.7802535471413,,10.49658453055068
2022年5月,6.839168635698495,13.739582217461168,,10.373899437412096,10.473407784166298,15.456271348002224,14.254901960784315,,8.405250942848854,8.261919719613807,,,,,11.750531509486944,,11.131603123564538,12.784792420536835,,7.598534527000057,13.639795434175147,,12.246499567847883,15.308921178032966,10.691008525012064,12.73104283335856,6.473453853472883,10.11617458279846,11.033871286114422,14.090425841087667,6.0237285799604905,15.112861358241076,0.523410370015567,13.290657843868845,5.278617083091226,8.832120109190173,11.370861453307969,10.570711125804877,15.394100856327308,,1.6643667927887826,11.993946029497005,14.717414134544217,16.276890572924934,12.877866765858025,,,,12.950986888639054,17.315653664951974,,10.964980333736335
2022年6月,7.357406754049034,13.848175417853495,,10.188996934108223,10.6829100514542,15.941924853461549,14.437313716786099,,8.788024568091737,8.424758669402307,,,,,12.562638500569536,,11.375300546448088,13.029032852156526,,7.998376719201936,14.181891821389508,,12.540554962646745,15.56546637550693,10.97730984312367,12.902764976958526,6.47405558394591,9.976799625388447,11.249042952349301,14.294949665670192,6.319909340331623,15.382730632287677,1.141095393543707,13.442455546921424,2.5578762306610408,8.765108948883103,11.674287134248617,10.50473156416252,15.039626815427527,,1.9731212901780715,12.780637471304962,14.806537729251847,16.80561053439431,13.524463079150578,,,,12.973834461375581,16.991414435389988,,11.193703349039554
2022年7月,7.392125102880659,13.47327841149134,,10.057649293692567,10.703429963592566,15.249993417761512,14.278590920367154,,8.890137477585176,8.568050073491767,,,,,12.459845330160618,,11.21449844542628,12.94380795570325,,7.974936980268304,13.835966436354331,,12.444641275465013,15.593409473063568,11.08095898650888,12.64603525910097,6.264023296173192,10.247844827586206,11.307171034200783,13.632794818577194,6.1368369784539745,15.32959439711032,1.6399071358748778,13.328393072895691,2.6486831830765953,8.904993676464953,11.563348347235364,10.576392779333956,15.659190268009883,,2.127023381294964,12.738740116202875,14.540847295142632,16.48463885658626,13.261954934029358,,,,12.963545615830272,16.35645940470625,,11.331220641168802
2022年8月,7.328352790940382,13.671387802557868,,9.908760847438064,11.785349794238684,15.157871268950323,14.171194984017703,,8.993394186884458,8.280171916939747,,,,,12.29412124424151,,11.340937771440746,13.110417184966586,,7.957953890489914,13.71871914420697,,12.522228079423652,15.580350846646063,11.493978993649243,12.689466484268126,6.241476304955082,10.3485198404367,11.209859890240278,13.466059056417023,6.255040997805751,15.255781938325992,1.8962450592885376,13.232136776644742,2.6861747851002864,8.628315883822491,11.582976901486418,10.741528434188984,16.170398481973436,,2.1556486302920534,13.225384463938049,14.339329558301335,16.54042123599509,13.34337933207684,,,,13.003718455591645,16.449267584290947,,11.549752898835514
2022年9月,7.51679815104133,13.987453283502402,,10.24753435559282,11.56261348005502,14.719953506392871,14.315219480935598,,9.189138292379187,8.758886750353426,,,,,11.3654675984267,,11.726559048428207,13.250392735684569,,8.111649635036496,13.869502616634126,,12.592879802608389,16.295257646186403,11.279099808378687,12.71758342221545,6.192459255655558,9.915544777991471,11.692104173790968,13.475667521341117,6.760421116108445,15.604206564824299,2.2672845691382766,13.459935527373156,2.7363227398055434,8.799358585091847,11.70839620303253,10.716410319637518,14.254948121021885,,2.249942726231386,14.013800052571629,14.58067863496023,16.882098089082337,13.75267591437074,,,,13.656306408797876,17.37682230433322,,11.45051889837631
2022年10月,7.690546992931786,14.2051432534813,,10.336236023421954,11.356054377021323,15.05134868250091,14.835312540780373,,9.272818546914932,8.837495488372893,,,,,11.107068704289109,,11.684943019464148,13.222990310019018,,8.292857352208447,14.303281633092944,,12.706735018561075,16.310740671785812,11.552277413765756,12.66232980332829,6.762870831921792,9.775424434087883,12.02138052655399,13.26828528852577,6.916365474535574,15.904904927133934,2.6897471731673233,13.714705498236908,2.9790552911021604,9.084353613949563,11.890947561540226,10.648745464608572,14.429904097646034,,2.1908388138917734,14.554957556664041,14.689905944455061,16.61424921088231,14.076087217972772,,,,14.800629501939296,18.224351304228914,,11.457522415991134
2022年11月,7.5217190505111855,13.98919315916483,,10.001683918404915,10.905438510534053,14.57873492616642,14.155934304307406,,9.078834051010269,8.665349690399907,,,,,10.901634516271535,,11.425281515841926,13.524332437313976,,7.986415182345567,14.074483571481975,,12.73020888186765,15.449331625361637,11.655716186679994,12.569461077844311,6.460411657208811,9.736649085215099,11.613933815638296,13.026295861476614,6.743488649940263,15.548120573323883,2.9824967824967823,13.385156998499612,3.0542962962962963,9.08291632938406,11.67258892985784,10.518487179099742,14.36228630633742,,2.301177013616432,13.046883381611416,14.527814639178356,16.24220382339732,13.959831031486862,,,,14.251817018979807,17.19345711759505,,11.48336342843385
2022年12月,7.241411289124038,14.116188598993723,,9.739381440454677,11.431215621562156,14.816809975257833,14.274286779787433,,9.333200916730329,8.838851378833482,,,,,10.590609764971258,,11.589912566879812,13.2532031598341,,7.276496474206033,14.24697837769954,,12.711807988787667,15.37385449465324,11.59506736916388,12.598885172798216,6.218500598802395,9.466269436395544,11.821750201222013,13.252742143955533,6.6999552066388475,14.897688009325325,3.2465395664664403,13.169994637111191,3.12804375515097,8.74067167589901,11.489078210276787,9.905339384828862,14.287328767123288,,2.2894675925925925,12.421722672193203,14.58842858413464,16.060075045824018,13.81686890978044,,,,14.195003520181162,16.855465987837647,,11.329191479784773
