,臺灣銀行,臺灣土地銀行,合作金庫銀行,第一商業銀行,華南商業銀行,彰化商業銀行,上海商業儲蓄銀行,台北富邦商業銀行,國泰世華商業銀行,中國輸出入銀行,高雄銀行,兆豐國際商業銀行,花旗(台灣)商業銀行,王道商業銀行,臺灣中小企業銀行,渣打國際商業銀行,台中商業銀行,京城商業銀行,匯豐(台灣)商業銀行,瑞興商業銀行,華泰商業銀行,臺灣新光商業銀行,陽信商業銀行,板信商業銀行,三信商業銀行,聯邦商業銀行,遠東國際商業銀行,元大商業銀行,永豐商業銀行,玉山商業銀行,凱基商業銀行,星展(台灣)商業銀行,台新國際商業銀行,日盛國際商業銀行,安泰商業銀行,中國信託商業銀行,將來商業銀行,連線商業銀行,樂天國際商業銀行,中央信託局,中國農民銀行,交通銀行,澳盛(台灣)商業銀行,中華開發工業銀行,第七商業銀行,中華商業銀行,大眾商業銀行,慶豐商業銀行,臺北國際商業銀行,高雄區中小企業銀行,花蓮區中小企業銀行,臺東區中小企業銀行,臺灣銀行-排名,臺灣銀行-市佔率,臺灣土地銀行-排名,臺灣土地銀行-市佔率,合作金庫銀行-排名,合作金庫銀行-市佔率,第一商業銀行-排名,第一商業銀行-市佔率,華南商業銀行-排名,華南商業銀行-市佔率,彰化商業銀行-排名,彰化商業銀行-市佔率,上海商業儲蓄銀行-排名,上海商業儲蓄銀行-市佔率,台北富邦商業銀行-排名,台北富邦商業銀行-市佔率,國泰世華商業銀行-排名,國泰世華商業銀行-市佔率,中國輸出入銀行-排名,中國輸出入銀行-市佔率,高雄銀行-排名,高雄銀行-市佔率,兆豐國際商業銀行-排名,兆豐國際商業銀行-市佔率,花旗(台灣)商業銀行-排名,花旗(台灣)商業銀行-市佔率,王道商業銀行-排名,王道商業銀行-市佔率,臺灣中小企業銀行-排名,臺灣中小企業銀行-市佔率,渣打國際商業銀行-排名,渣打國際商業銀行-市佔率,台中商業銀行-排名,台中商業銀行-市佔率,京城商業銀行-排名,京城商業銀行-市佔率,匯豐(台灣)商業銀行-排名,匯豐(台灣)商業銀行-市佔率,瑞興商業銀行-排名,瑞興商業銀行-市佔率,華泰商業銀行-排名,華泰商業銀行-市佔率,臺灣新光商業銀行-排名,臺灣新光商業銀行-市佔率,陽信商業銀行-排名,陽信商業銀行-市佔率,板信商業銀行-排名,板信商業銀行-市佔率,三信商業銀行-排名,三信商業銀行-市佔率,聯邦商業銀行-排名,聯邦商業銀行-市佔率,遠東國際商業銀行-排名,遠東國際商業銀行-市佔率,元大商業銀行-排名,元大商業銀行-市佔率,永豐商業銀行-排名,永豐商業銀行-市佔率,玉山商業銀行-排名,玉山商業銀行-市佔率,凱基商業銀行-排名,凱基商業銀行-市佔率,星展(台灣)商業銀行-排名,星展(台灣)商業銀行-市佔率,台新國際商業銀行-排名,台新國際商業銀行-市佔率,日盛國際商業銀行-排名,日盛國際商業銀行-市佔率,安泰商業銀行-排名,安泰商業銀行-市佔率,中國信託商業銀行-排名,中國信託商業銀行-市佔率,將來商業銀行-排名,將來商業銀行-市佔率,連線商業銀行-排名,連線商業銀行-市佔率,樂天國際商業銀行-排名,樂天國際商業銀行-市佔率,中央信託局-排名,中央信託局-市佔率,中國農民銀行-排名,中國農民銀行-市佔率,交通銀行-排名,交通銀行-市佔率,澳盛(台灣)商業銀行-排名,澳盛(台灣)商業銀行-市佔率,中華開發工業銀行-排名,中華開發工業銀行-市佔率,第七商業銀行-排名,第七商業銀行-市佔率,中華商業銀行-排名,中華商業銀行-市佔率,大眾商業銀行-排名,大眾商業銀行-市佔率,慶豐商業銀行-排名,慶豐商業銀行-市佔率,臺北國際商業銀行-排名,臺北國際商業銀行-市佔率,高雄區中小企業銀行-排名,高雄區中小企業銀行-市佔率,花蓮區中小企業銀行-排名,花蓮區中小企業銀行-市佔率,臺東區中小企業銀行-排名,臺東區中小企業銀行-市佔率
2020年2月,420.0,247.0,504.0,718.0,615.0,499.0,324.0,1306.0,1881.0,8.0,36.0,596.0,924.0,50.0,219.0,432.0,181.0,134.0,491.0,9.0,23.0,362.0,101.0,86.0,18.0,276.0,320.0,505.0,609.0,1738.0,170.0,439.0,1275.0,98.0,144.0,3040.0,,,,,,,,,,,,,,,,,17.0,0.022322614934892373,22.0,0.013127823545043847,12.0,0.026787137921870846,7.0,0.038161041722030296,8.0,0.03268668615466383,13.0,0.02652139250597927,19.0,0.017220302949774117,4.0,0.06941270263087962,2.0,0.09997342545841084,37.0,0.0004251926654265214,32.0,0.0019133669944193462,10.0,0.03167685357427585,6.0,0.04910975285676322,31.0,0.0026574541589157587,23.0,0.011639649216051023,16.0,0.022960403933032156,24.0,0.009619984055275047,27.0,0.007121977145894233,14.0,0.02609619984055275,36.0,0.00047834174860483656,33.0,0.001222428913101249,18.0,0.019239968110550093,28.0,0.005368057401009833,30.0,0.004570821153335105,34.0,0.0009566834972096731,21.0,0.014669146957214989,20.0,0.017007706617060855,11.0,0.026840287005049163,9.0,0.03236779165559394,3.0,0.09237310656391177,25.0,0.00903534414031358,15.0,0.023332447515280363,5.0,0.06776508105235185,29.0,0.005208610151474887,26.0,0.007653467977677385,1.0,0.16157321286207812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年3月,476.0,357.0,664.0,770.0,568.0,490.0,315.0,1215.0,1485.0,8.0,46.0,651.0,895.0,54.0,282.0,626.0,191.0,196.0,486.0,13.0,20.0,332.0,103.0,65.0,23.0,350.0,281.0,496.0,583.0,1864.0,172.0,329.0,1177.0,100.0,116.0,2457.0,,,,,,,,,,,,,,,,,16.0,0.0260507880910683,17.0,0.019538091068301226,8.0,0.03633975481611208,7.0,0.04214098073555166,12.0,0.031085814360770576,14.0,0.026816987740805605,21.0,0.017239492119089317,4.0,0.06649518388791593,3.0,0.08127189141856392,37.0,0.00043782837127845885,32.0,0.0025175131348511384,9.0,0.035628283712784585,6.0,0.04898204903677758,31.0,0.0029553415061295972,22.0,0.015433450087565675,10.0,0.03426007005253941,25.0,0.010453152364273206,24.0,0.010726795096322241,15.0,0.026598073555166375,36.0,0.0007114711033274956,34.0,0.0010945709281961471,19.0,0.01816987740805604,28.0,0.0056370402802101574,30.0,0.003557355516637478,33.0,0.0012587565674255692,18.0,0.019154991243432576,23.0,0.015378721541155866,13.0,0.02714535901926445,11.0,0.03190674255691769,2.0,0.1020140105078809,26.0,0.009413309982486864,20.0,0.01800569176882662,5.0,0.06441549912434326,29.0,0.005472854640980736,27.0,0.006348511383537653,1.0,0.13446803852889666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年4月,420.0,265.0,541.0,686.0,662.0,434.0,310.0,978.0,1326.0,7.0,37.0,542.0,798.0,51.0,276.0,426.0,172.0,118.0,438.0,9.0,19.0,293.0,93.0,65.0,16.0,275.0,324.0,466.0,568.0,1466.0,161.0,246.0,1065.0,82.0,149.0,2326.0,,,,,,,,,,,,,,,,,16.0,0.026044896440530818,22.0,0.016433089420811113,11.0,0.033548307081731364,7.0,0.04253999751953367,8.0,0.04105171772293191,14.0,0.02691305965521518,18.0,0.019223614039439414,5.0,0.06064740171152177,3.0,0.0822274587622473,37.0,0.00043408160734218035,32.0,0.002294431353094382,10.0,0.0336103187399231,6.0,0.04948530323700856,31.0,0.0031625945677787423,20.0,0.017115217660920255,15.0,0.02641696638968126,24.0,0.010666005208979288,27.0,0.007317375666625325,13.0,0.02716110628798214,36.0,0.0005581049237256604,33.0,0.001178221505643061,19.0,0.018169415850179834,28.0,0.005767084211831824,30.0,0.004030757782463103,34.5,0.0009921865310678407,21.0,0.017053206002728513,17.0,0.020091777254123776,12.0,0.028897432717350863,9.0,0.035222621852908344,2.0,0.09090909090909091,25.0,0.009983876968870148,23.0,0.01525486791516805,4.0,0.06604241597420316,29.0,0.005084955971722684,26.0,0.009239737070569267,1.0,0.14423911695398736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年5月,393.0,268.0,540.0,756.0,559.0,417.0,296.0,1164.0,1423.0,10.0,37.0,557.0,556.0,65.0,193.0,405.0,169.0,189.0,393.0,9.0,20.0,349.0,94.0,60.0,19.0,292.0,253.0,485.0,530.0,1951.0,147.0,261.0,1175.0,86.0,209.0,2351.0,,,,,,,,,,,,,,,,,15.5,0.023537867217680353,20.0,0.016051268229868534,10.0,0.03234210762734705,6.0,0.04527895067828587,7.0,0.03348007067349445,13.0,0.02497529422334022,18.0,0.017728266403138383,5.0,0.06971520977450364,3.0,0.08522744287724972,36.0,0.0005989279190249453,32.0,0.002216033300392298,8.0,0.033360285089689454,9.0,0.03330039229778696,30.0,0.0038930314736621446,24.0,0.011559308837181445,14.0,0.024256580720510287,26.0,0.010121881831521577,25.0,0.011319737669571468,15.5,0.023537867217680353,37.0,0.0005390351271224508,33.0,0.0011978558380498906,17.0,0.020902584373970592,28.0,0.005629922438834486,31.0,0.0035935675141496723,34.0,0.001137963046147396,19.0,0.017488695235528404,22.0,0.015152876351331118,12.0,0.02904800407270985,11.0,0.031743179708322106,2.0,0.11685083700176684,27.0,0.008804240409666696,21.0,0.015632018686551074,4.0,0.07037403048543107,29.0,0.00515078010361453,23.0,0.012517593507621359,1.0,0.14080795376276464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年6月,391.0,279.0,656.0,855.0,721.0,488.0,319.0,1262.0,1698.0,9.0,40.0,547.0,949.0,48.0,264.0,515.0,159.0,185.0,518.0,10.0,24.0,376.0,111.0,96.0,26.0,307.0,265.0,559.0,731.0,1845.0,178.0,334.0,1293.0,99.0,156.0,2781.0,,,,,,,,,,,,,,,,,16.0,0.020460491889063317,21.0,0.014599686028257456,10.0,0.03432757718472004,7.0,0.044740973312401885,9.0,0.03772893772893773,15.0,0.02553636839351125,19.0,0.016692830978545264,5.0,0.06603872318158033,3.0,0.08885400313971742,37.0,0.00047095761381475666,32.0,0.0020931449502878076,12.0,0.028623757195185767,6.0,0.04965986394557823,31.0,0.002511773940345369,23.0,0.013814756671899528,14.0,0.02694924123495552,26.0,0.008320251177394034,24.0,0.00968079539508111,13.0,0.027106227106227107,36.0,0.0005232862375719519,34.0,0.0012558869701726845,17.0,0.01967556253270539,28.0,0.005808477237048666,30.0,0.005023547880690738,33.0,0.0013605442176870747,20.0,0.016064887493458923,22.0,0.013867085295656724,11.0,0.029251700680272108,8.0,0.03825222396650968,2.0,0.09654631083202511,25.0,0.009314495028780742,18.0,0.01747776033490319,4.0,0.06766091051805337,29.0,0.005180533751962323,27.0,0.00816326530612245,1.0,0.1455259026687598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年7月,519.0,352.0,677.0,728.0,746.0,561.0,311.0,1467.0,1984.0,8.0,37.0,722.0,927.0,56.0,365.0,532.0,202.0,140.0,490.0,11.0,25.0,356.0,102.0,86.0,22.0,329.0,266.0,590.0,749.0,1983.0,184.0,375.0,1374.0,134.0,127.0,3469.0,,,,,,,,,,,,,,,,,15.0,0.024689596118167546,20.0,0.01674515960230246,11.0,0.03220588934874649,9.0,0.03463203463203463,8.0,0.035488321202606914,13.0,0.026687598116169546,22.0,0.014794729080443367,4.0,0.06978735550164121,2.0,0.09438180866752295,37.0,0.0003805718091432377,32.0,0.0017601446172874743,10.0,0.0343466057751772,6.0,0.04409875838447267,31.0,0.002664002664002664,18.0,0.017363588792160222,14.0,0.025308025308025308,24.0,0.009609438180866752,26.0,0.00666000666000666,16.0,0.023310023310023312,36.0,0.0005232862375719519,33.0,0.0011892869035726179,19.0,0.016935445506874078,29.0,0.004852290566576281,30.0,0.0040911469482898056,34.0,0.0010465724751439038,21.0,0.015651015651015652,23.0,0.012654012654012654,12.0,0.02806717092431378,7.0,0.03563103563103563,3.0,0.09433423719138005,25.0,0.008753151610294467,17.0,0.01783930355358927,5.0,0.06536320822035108,27.0,0.006374577803149231,28.0,0.006041577470148898,1.0,0.16502545073973646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年8月,435.0,286.0,592.0,719.0,659.0,383.0,364.0,1275.0,1643.0,8.0,38.0,723.0,943.0,54.0,226.0,576.0,196.0,123.0,514.0,14.0,23.0,333.0,93.0,61.0,20.0,306.0,352.0,520.0,631.0,1587.0,166.0,311.0,1287.0,125.0,103.0,2904.0,,,,,,,,,,,,,,,,,15.0,0.023377042132416165,22.0,0.015369733447979364,11.0,0.03181427343078246,8.0,0.038639294926913155,9.0,0.03541487532244196,16.0,0.020582545141874464,17.0,0.01956147893379192,5.0,0.0685189165950129,2.0,0.08829535683576956,37.0,0.0004299226139294927,32.0,0.00204213241616509,7.0,0.0388542562338779,6.0,0.05067712811693895,31.0,0.002901977644024076,23.0,0.01214531384350817,12.0,0.030954428202923472,24.0,0.01053310404127257,27.0,0.00661006018916595,14.0,0.027622527944969905,36.0,0.0007523645743766122,33.0,0.0012360275150472915,19.0,0.017895528804815132,29.0,0.004997850386930352,30.0,0.0032781599312123816,34.0,0.0010748065348237317,21.0,0.016444539982803097,18.0,0.018916595012897677,13.0,0.027944969905417026,10.0,0.03391014617368874,3.0,0.08528589853826311,25.0,0.008920894239036973,20.0,0.016713241616509028,4.0,0.06916380051590713,26.0,0.006717540842648324,28.0,0.005535253654342219,1.0,0.15606190885640583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年9月,527.0,271.0,609.0,771.0,671.0,428.0,345.0,1150.0,1909.0,9.0,41.0,609.0,919.0,92.0,231.0,639.0,193.0,153.0,443.0,13.0,27.0,331.0,99.0,84.0,16.0,334.0,263.0,486.0,680.0,1644.0,178.0,363.0,1323.0,110.0,144.0,2944.0,,,,,,,,,,,,,,,,,13.0,0.02764662679676844,21.0,0.014216766341412234,11.5,0.03194837897387472,7.0,0.04044696254327983,9.0,0.035200923302906306,16.0,0.022453047948798658,18.0,0.018098835379288636,5.0,0.06032945126429546,2.0,0.10014688909873046,37.0,0.00047214353163361664,32.0,0.002150876088553142,11.5,0.03194837897387472,6.0,0.04821110061903263,30.0,0.004826356101143636,23.0,0.012118350645262826,10.0,0.03352219074598678,24.0,0.01012485573392089,26.0,0.008026440037771483,15.0,0.023239953834854686,35.5,0.0006819851012485574,33.0,0.00141643059490085,20.0,0.017364389885636343,29.0,0.005193578847969783,31.0,0.004406672961913755,34.0,0.0008393662784597629,19.0,0.01752177106284755,22.0,0.013797083202182352,14.0,0.025495750708215296,8.0,0.03567306683453992,3.0,0.08624488511174064,25.0,0.009337949847864862,17.0,0.01904312244255587,4.0,0.06940509915014165,28.0,0.00577064316441087,27.0,0.007554296506137866,1.0,0.15444339523659636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年10月,411.0,255.0,542.0,672.0,615.0,423.0,253.0,1054.0,1602.0,8.0,45.0,562.0,823.0,50.0,298.0,391.0,173.0,126.0,322.0,13.0,20.0,340.0,91.0,77.0,19.0,274.0,256.0,451.0,471.0,1666.0,158.0,298.0,1297.0,92.0,106.0,2571.0,,,,,,,,,,,,,,,,,14.0,0.024407625155888117,22.0,0.015143417067521824,10.0,0.032187184512144425,7.0,0.039907357919116336,8.0,0.03652235880990558,13.0,0.02512025654730091,23.0,0.015024645168953025,5.0,0.06259279054575688,3.0,0.0951362907536077,37.0,0.0004750875942751945,32.0,0.002672367717797969,9.0,0.03337490349783241,6.0,0.04887463626106063,31.0,0.0029692974642199655,18.5,0.017697012886750994,15.0,0.02321990617020013,24.0,0.01027376922620108,26.0,0.0074826296098343134,17.0,0.01912227566957658,36.0,0.000772017340697191,33.0,0.0011877189856879862,16.0,0.020191222756695767,29.0,0.005404121384880337,30.0,0.004572718094898747,34.0,0.001128333036403587,20.0,0.01627175010392541,21.0,0.015202803016806224,12.0,0.02678306312726409,11.0,0.027970782112952074,2.0,0.09893699150780925,25.0,0.00938297998693509,18.5,0.017697012886750994,4.0,0.07702357622186591,28.0,0.005463507334164737,27.0,0.0062949106241463266,1.0,0.15268127561019063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年11月,438.0,265.0,587.0,749.0,853.0,506.0,290.0,1015.0,1568.0,8.0,41.0,716.0,413.0,48.0,231.0,418.0,211.0,158.0,383.0,11.0,23.0,346.0,85.0,109.0,19.0,327.0,307.0,507.0,446.0,2016.0,208.0,337.0,1202.0,101.0,134.0,2930.0,,,,,,,,,,,,,,,,,13.0,0.024307675231699872,22.0,0.01470669848493257,9.0,0.03257672456851102,7.0,0.041567234585715075,6.0,0.04733892002885843,11.0,0.028081469559908985,21.0,0.016094122870303568,5.0,0.05632943004606249,3.0,0.08701925745046894,37.0,0.00044397580331871915,32.0,0.0022753759920084355,8.0,0.03973583439702536,15.0,0.022920250846328875,31.0,0.002663854819912315,23.0,0.012819801320828016,14.0,0.023197735723403074,24.0,0.011709861812531218,26.0,0.008768522115544703,16.0,0.021255341583883678,36.0,0.0006104667295632388,33.0,0.0012764304345413175,17.0,0.019201953493534603,30.0,0.0047172429102613905,28.0,0.006049170320217548,34.0,0.001054442532881958,19.0,0.018147510960652643,20.0,0.017037571452355845,10.0,0.028136966535323826,12.0,0.02475165103501859,2.0,0.11188190243631722,25.0,0.011543370886286698,18.0,0.018702480714801042,4.0,0.06670736444863755,29.0,0.005605194516898829,27.0,0.007436594705588545,1.0,0.16260613796548087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020年12月,567.0,342.0,707.0,877.0,885.0,462.0,206.0,829.0,1514.0,9.0,51.0,786.0,903.0,51.0,266.0,378.0,250.0,199.0,391.0,13.0,26.0,393.0,103.0,76.0,20.0,341.0,252.0,479.0,378.0,1911.0,187.0,300.0,1272.0,107.0,190.0,3231.0,,,,,,,,,,,,,,,,,11.0,0.029900332225913623,18.0,0.018035121025154248,10.0,0.03728313030638612,7.0,0.046247956546959866,6.0,0.04666983072298687,13.0,0.024363233665559248,24.0,0.010863260032695249,8.0,0.04371671149079787,3.0,0.07983968781310974,37.0,0.00047460844803037496,31.5,0.0026894478721721246,9.0,0.04144913779465274,5.0,0.047619047619047616,31.5,0.0026894478721721246,21.0,0.014027316352897749,16.5,0.019933554817275746,23.0,0.013183568000843748,25.0,0.010494120128671623,15.0,0.02061910035331962,35.0,0.000685545536043875,33.0,0.00137109107208775,14.0,0.02072456889732637,29.0,0.0054316300163476244,30.0,0.0040078046722565,34.0,0.0010546854400674999,19.0,0.01798238675315087,22.0,0.013289036544850499,12.0,0.02525971628961662,16.5,0.019933554817275746,2.0,0.10077519379844961,27.0,0.009861308864631125,20.0,0.0158202816010125,4.0,0.06707799398829299,28.0,0.005642567104361124,26.0,0.010019511680641248,1.0,0.1703844328429046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021年1月,451.0,284.0,666.0,751.0,876.0,561.0,452.0,1633.0,2157.0,8.0,48.0,646.0,846.0,142.0,294.0,552.0,244.0,134.0,671.0,13.0,25.0,411.0,143.0,83.0,25.0,348.0,324.0,557.0,1447.0,2057.0,192.0,493.0,1706.0,119.0,156.0,4355.0,,,0.0,,,,,,,,,,,,,,18.0,0.018879772270596114,23.0,0.011888814467515071,11.0,0.027880107166778297,9.0,0.03143837910247823,7.0,0.036671131949095784,13.0,0.02348459477561956,17.0,0.018921634293369054,5.0,0.06836068318821166,2.0,0.09029638312123242,37.0,0.0003348961821835231,32.0,0.0020093770931011385,12.0,0.02704286671131949,8.0,0.03541527126590757,28.0,0.0059444072337575355,22.0,0.012307434695244474,15.0,0.023107836570663093,24.0,0.010214333556597455,29.0,0.005609511051574012,10.0,0.028089417280643,36.0,0.0005442062960482251,33.5,0.0010465505693235098,19.0,0.0172052913596785,27.0,0.0059862692565304755,31.0,0.003474547890154052,33.5,0.0010465505693235098,20.0,0.014567983924983255,21.0,0.013563295378432686,14.0,0.023317146684527796,6.0,0.06057434695244474,3.0,0.08611018084393839,25.0,0.008037508372404554,16.0,0.020637977227059612,4.0,0.0714166108506363,30.0,0.004981580709979906,26.0,0.006530475552578701,1.0,0.1823091091761554,,,,,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021年2月,381.0,231.0,545.0,684.0,771.0,414.0,290.0,951.0,1803.0,6.0,44.0,623.0,773.0,50.0,275.0,497.0,212.0,171.0,441.0,13.0,24.0,322.0,95.0,66.0,18.0,286.0,257.0,450.0,695.0,1619.0,176.0,361.0,1306.0,97.0,118.0,3531.0,,,0.0,,,,,,,,,,,,,,16.0,0.020470664087685365,23.0,0.012411347517730497,11.0,0.029282183537502688,9.0,0.0367504835589942,7.0,0.04142488716956802,15.0,0.022243713733075435,19.0,0.015581345368579412,5.0,0.05109606705351386,2.0,0.09687298517085752,37.0,0.0003223726627981947,32.0,0.002364066193853428,10.0,0.03347302815387922,6.0,0.04153234472383409,31.0,0.0026864388566516227,21.0,0.014775413711583925,12.0,0.02670320223511713,24.0,0.01139050075220288,26.0,0.00918762088974855,14.0,0.023694390715667313,36.0,0.0006984741027294219,33.0,0.0012894906511927789,18.0,0.01730066623683645,29.0,0.005104233827638083,30.0,0.0035460992907801418,34.0,0.0009671179883945841,20.0,0.015366430260047281,22.0,0.01380829572318934,13.0,0.024177949709864602,8.0,0.037341500107457556,3.0,0.08698689017837954,25.0,0.009456264775413711,17.0,0.019396088545024715,4.0,0.07016978293574039,28.0,0.005211691381904148,27.0,0.006339995701697829,1.0,0.18971631205673758,,,,,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021年3月,435.0,278.0,734.0,823.0,816.0,494.0,380.0,1296.0,1795.0,8.0,48.0,706.0,915.0,80.0,289.0,710.0,225.0,201.0,516.0,11.0,33.0,366.0,129.0,85.0,25.0,406.0,289.0,692.0,701.0,1858.0,214.0,400.0,1364.0,92.0,159.0,3179.0,,,0.0,,,,,,,,,,,,,,16.0,0.020945685670261942,23.0,0.013385978428351309,9.0,0.03534283513097072,7.0,0.03962827426810478,8.0,0.039291217257318954,15.0,0.023786594761171034,19.0,0.01829738058551618,5.0,0.062403697996918334,3.0,0.08643104776579352,37.0,0.0003852080123266564,32.0,0.0023112480739599386,11.0,0.03399460708782743,6.0,0.04405816640986133,31.0,0.003852080123266564,21.5,0.013915639445300462,10.0,0.034187211093990755,24.0,0.010833975346687211,26.0,0.009678351309707242,14.0,0.024845916795069336,36.0,0.0005296610169491525,33.0,0.0015889830508474577,20.0,0.01762326656394453,28.0,0.006211479198767334,30.0,0.004092835130970724,34.0,0.0012037750385208012,17.0,0.01954930662557781,21.5,0.013915639445300462,13.0,0.03332049306625578,12.0,0.03375385208012327,2.0,0.08946456086286594,25.0,0.010304314329738058,18.0,0.01926040061633282,4.0,0.06567796610169492,29.0,0.004429892141756549,27.0,0.007656009244992296,1.0,0.1530720338983051,,,,,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021年4月,373.0,268.0,693.0,813.0,775.0,430.0,331.0,1100.0,1616.0,7.0,56.0,563.0,800.0,58.0,292.0,482.0,237.0,109.0,454.0,12.0,26.0,335.0,105.0,75.0,22.0,390.0,257.0,506.0,661.0,1828.0,188.0,346.0,1297.0,86.0,171.0,2824.0,,0.0,0.0,,,,,,,,,,,,,,17.0,0.02005052948449175,22.0,0.014406278557221954,9.0,0.03725205611998065,6.0,0.04370262860828899,8.0,0.04165994732032468,15.0,0.023114551416438207,20.0,0.01779282911358383,5.0,0.059130247809493094,3.0,0.08686770950921895,37.0,0.0003762833951513197,32.0,0.0030102671612105576,11.0,0.030263935924313284,7.0,0.04300381658872225,31.0,0.003117776702682363,21.0,0.01569639305488362,13.0,0.025909799494705156,24.0,0.012739880664408966,27.0,0.005859270010213406,14.0,0.024404665914099875,36.0,0.0006450572488308337,33.0,0.001397624039133473,19.0,0.018007848196527444,28.0,0.005644250927269795,30.0,0.004031607805192711,34.0,0.001182604956189862,16.0,0.020964360587002098,23.0,0.013814976079127022,12.0,0.027199913992366823,10.0,0.03553190345643176,2.0,0.09826372090523033,25.0,0.01010589689834973,18.0,0.018599150674622374,4.0,0.06971993764446595,29.0,0.004622910283287642,26.0,0.009192065795839382,1.0,0.15180347255818954,,,38.5,0.0,38.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021年5月,450.0,280.0,644.0,837.0,799.0,475.0,286.0,1023.0,2093.0,8.0,52.0,600.0,727.0,76.0,227.0,445.0,184.0,188.0,481.0,9.0,24.0,353.0,94.0,92.0,21.0,384.0,284.0,521.0,661.0,1762.0,184.0,316.0,1086.0,70.0,175.0,3002.0,,26.0,0.0,,,,,,,,,,,,,,15.0,0.023741690408357077,22.0,0.014772607365199957,10.0,0.033976996939959904,6.0,0.04415954415954416,7.0,0.04215469030283845,14.0,0.025060673208821358,20.0,0.015089163237311385,5.0,0.05397277619499842,2.0,0.11042524005486969,38.0,0.00042207449614857024,32.0,0.0027434842249657062,11.0,0.03165558721114277,8.0,0.038356019837501316,30.0,0.004009707713411417,23.0,0.01197636382821568,16.0,0.02347789384826422,25.5,0.009707713411417115,24.0,0.0099187506594914,13.0,0.025377229080932786,37.0,0.0004748338081671415,34.0,0.0012662234884457107,18.0,0.01862403714255566,28.0,0.0049593753297457,29.0,0.004853856705708558,35.0,0.0011079455523899967,17.0,0.02025957581513137,21.0,0.014983644613274243,12.0,0.027487601561675637,9.0,0.03487390524427562,3.0,0.09296190777672259,25.5,0.009707713411417115,19.0,0.016671942597868524,4.0,0.05729661285216841,31.0,0.0036931518412999893,27.0,0.009232879603249974,1.0,0.15838345467975098,,,33.0,0.0013717421124828531,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2021年6月,413.0,264.0,597.0,811.0,665.0,428.0,315.0,815.0,1552.0,7.0,45.0,626.0,800.0,75.0,250.0,468.0,163.0,183.0,467.0,10.0,25.0,314.0,89.0,73.0,21.0,379.0,274.0,470.0,655.0,1531.0,179.0,345.0,1025.0,75.0,136.0,2422.0,,2.0,0.0,,,,,,,,,,,,,,16.0,0.024315572564027083,22.0,0.01554312628790109,11.0,0.03514866058286724,6.0,0.04774801295260524,8.0,0.039152193111569034,15.0,0.025198704739476007,19.0,0.018545775684427435,5.0,0.047983514866058286,2.0,0.09137474241978216,37.0,0.0004121283485428319,32.0,0.0026493965263467765,10.0,0.03685604945540182,7.0,0.047100382690609364,29.5,0.004415660877244628,23.0,0.014718869590815425,13.0,0.027553723874006477,26.0,0.009596702973211657,24.0,0.01077421254047689,14.0,0.027494848395643215,36.0,0.0005887547836326171,33.0,0.0014718869590815426,20.0,0.018486900206064173,28.0,0.005239917574330292,31.0,0.004297909920518104,34.0,0.0012363850456284958,17.0,0.022313806299676185,21.0,0.016131881071533707,12.0,0.027671474830733,9.0,0.03856343832793641,3.0,0.09013835737415367,25.0,0.010538710627023844,18.0,0.020312040035325288,4.0,0.06034736532234324,29.5,0.004415660877244628,27.0,0.008007065057403591,1.0,0.14259640859581985,,,38.0,0.0001177509567265234,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
